Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
MOR.1,4;m, m;14, 20;i13, i22~23;-13;+6;+35a (+25);"* Knee
* Combo from 1st hit with 10f delay
* Input can be delayed 10f
* Move can be delayed 7f
* Transition to BAO +6 r24 automatically on hit only
* Cancel BAO transition -13 -6 r36 with B
* Low crush 15~38
* Floating state 39~41";kne js15~38 fs39~41;BAO;Sifaka Fotsy;r36;;t8-p2-miary-zo-mor.1,4.mp4;Miary Zo-MOR.1,4;miary-zo
MOR.2;M;20;i15~17;-6;+18a (+1);+72a (+56);"* Tornado
* Balcony Break
* Elbow
* Jab evasion?
* Steel pedal";trn bbr elb;;Daroka Manga;r31;;t8-p2-miary-zo-mor.2.mp4;Miary Zo-MOR.2;miary-zo
MOR.3;m;20;i17;-13;+12a (+3);;"* Balcony Break
* Block advantage -9 on successful attack absorption, deals chip damage
* Power crush 7~16";bbr pc7~16;;Tosika Mena;r33;;t8-p2-miary-zo-mor.3.mp4;Miary Zo-MOR.3;miary-zo
MOR.4;L;10;i17;-12;-1;;* High crush 1~29;cs1~29;;;r31;;t8-p2-miary-zo-mor.4.mp4;Miary Zo-MOR.4;miary-zo
MOR.4,3;L, h;10, 14;i17, i22~23;-13;+6;;"* Balcony Break (airborne)
* Combo from 1st hit";;;Lako Mavo;r36;;t8-p2-miary-zo-mor.4,3.mp4;Miary Zo-MOR.4,3;miary-zo
H.MOR.4,3,1+2;L, h, m;10, 14, 20;i17, ,i29~30;-17;+14a (-3);;"* Balcony Break
* Weapon
* Combos from 1st hit
* Partially consumes remaining Heat Time
* High crush";bbr wpn cs;;Tandrok'i Zanahary;;;t8-p2-miary-zo-mor.4,3,h.1+2.mp4;Miary Zo-MOR.4,3,H.1+2;miary-zo
MOR.1+2;m;23;i26;+6;+29d;+84a (+64);"* Spike
* Transition to BAO automatically on hit or block only
* Cancel BAO transition +6 +23d +83a (+63) r31 with B
* Chip damage on block
* Low crush 6~24";spk chp js6~24;BAO;Tafika Maitso;r31;;t8-p2-miary-zo-mor.1+2.mp4;Miary Zo-MOR.1+2;miary-zo
MOR.3+4;;;;;;;* Low crush 6~15;js6~15;BAO;Morengy Miroso > Baobab Mihira;r20 BAO;;t8-p2-miary-zo-mor.3+4.mp4;Miary Zo-MOR.3+4;miary-zo
MOR.u+1+2;m;16;i16~17;-2;+4;;"* Low crush 13~29
* Floating state 30~32";js13~29 fs30~32;;Arahaba tsy Miloko;r29;;t8-p2-miary-zo-mor.u+1+2.mp4;Miary Zo-MOR.u+1+2;miary-zo
WAL.4;m;40;i12~20;+2;+10a (+34);;"* Balcony Break
* Reversal Break
* Transition to MOR +5 +13d with F
* Low crush";bbr rbr js;MOR;Dakan'ny Famadihana;;;t8-p2-miary-zo-wal.4.mp4;Miary Zo-WAL.4;miary-zo
WAL.F;;;;;;;"* Transition to MOR
* Low crush 1~12
* Floating state 13~20
* High crush 21~59";js1~12 fs13~20 cs21~59;MOR,MOR;Tromba > Morengy Miroso;MOR;;t8-p2-miary-zo-wal.f.mp4;Miary Zo-WAL.F;miary-zo
WAL.uf;;;;;;;"* Transition to BAO
* Low crush";js;BAO,BAO;Tromba > Baobab Mihira;BAO;;t8-p2-miary-zo-wal.uf.mp4;Miary Zo-WAL.uf;miary-zo
H.f,F+2,2;m, m;14, 33;i15~16, i22~23;-1;+40a (+14);;"* Balcony Break
* Weapon
* Combos from 1st hit
* Available only on hit or block
* 7 chip damage on block
* Partially consumes remaining Heat Time";bbr wpn;;Rano Masini'i Zanahary;;;t8-p2-miary-zo-f,f+2,h.2.mp4;Miary Zo-f,F+2,H.2;miary-zo
1+3;t;35;i12~14;-9;-5d;;"* Floor Break
* Homing
* Throw break 1 or 2
* Transition to WAL on throw break if Miary Zo makes contact with a wall";fbr hom;WAL;Angano avy any Tandrefana;;;t8-p2-miary-zo-1+3.mp4;Miary Zo-1+3;miary-zo
2+4;t;35;i12~14;-6;-3d;;"* Floor Break
* Homing
* Throw break 1 or 2
* Side switch on hit and throw break";fbr hom;;Tantara avy an Tatsinanana;;;t8-p2-miary-zo-2+4.mp4;Miary Zo-2+4;miary-zo
Back Throw;t;50;i12~14;!;+0d;;"* Floor Break
* Unbreakable";fbr;;Finoana avy any Atsimo;;;t8-p2-miary-zo-back-throw.mp4;Miary Zo-Back Throw;miary-zo
Left Throw;t;40;i12~14;-3;-6d;;"* Floor Break
* Homing
* Throw break 1";fbr hom;;Angano avy any Tandrefana;;;t8-p2-miary-zo-left-throw.mp4;Miary Zo-Left Throw;miary-zo
Right Throw;t;40;i12~14;-3;-3d;;"* Floor Break
* Homing
* Throw break 2
* Side switch on hit";fbr hom;;Tantara avy an Tatsinanana;;;t8-p2-miary-zo-right-throw.mp4;Miary Zo-Right Throw;miary-zo
uf+1+2;t;40;i12;-3;+0d;;"* Balcony Break
* Throw break 1+2";bbr;;Honohono avy any Avaratra;;;t8-p2-miary-zo-uf+1+2.mp4;Miary Zo-uf+1+2;miary-zo
