Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
PGR.3;l;21;i18~19;-26;-1d;;"* Homing
* Shift to Clipping Heel Hook on front hit only for 20 more damage
* +3 on hit from the side or back
* High crush 8~50";hom cs8~50;FC;Frozen Heel Hook;r31 FC;;;Dragunov-PGR.3;dragunov
PGR.1+2;m(t);;i26;-5;+3d;;"* Throw break: 1+2
* Transition to BT on throw break
* Shift to tackle on hit
* Unbreakable and -2d on hit in heat (Consumes 300F of remaining Heat time)
* High crush 1~26";cs1~26;BT;Pigeon Roll > Ambush Tackle;r33;;;Dragunov-PGR.1+2;dragunov
SNK.1;h;20;i15~16;-8;+51a;;* Balcony Break (airborne);;;Cocked Hammer;r28;;File:t8-p2-dragunov-snk.1.mp4;Dragunov-SNK.1;dragunov
SNK.2;m;25;i18~19;-14;+36a (+26);;"* Tornado
* Elbow";trn elb;;Stinger Elbow;r35;;File:t8-p2-dragunov-snk.2.mp4;Dragunov-SNK.2;dragunov
SNK.3;L,t;17,20;i17~18;-16;+0;+1d/(+26a);"* Throw when CH from the front or on airborne hit in close range
** Called ""Needle Hold"" in-game
* +26a on CH from distance
* Floating state 10~42
* High crush 12~";fs10~42 cs12~;FC;Slay Ride;r34 FC;;File:t8-p2-dragunov-snk.3.mp4;Dragunov-SNK.3;dragunov
SNK.4;m;22;i19~20;+7;+8c;;"* Heat Engager

* Heat Dash +5, +67a (+50)

* Balcony Break
* Spike
* 4 chip damage on block";he bbr spk;FC;Ignition Switch;r31 FC;;File:t8-p2-dragunov-snk.4.mp4;Dragunov-SNK.4;dragunov
SNK.3+4;m;20;i17~18;-13;+27g;;"* Knee
* Absorb a hit to transition to Snap Knee Assault
** +1d 45dmg total
* -7 frame advantage and 8 chip damage on block after absorbing an attack in power crush state
* Power crush 8~16";kne pc8~16;;Snap Knee;r27;;File:t8-p2-dragunov-snk.3+4.mp4;Dragunov-SNK.3+4;dragunov
WR.F+3;L,t;20,20;i17~18;-15;+1d;;"* Transition to attack throw on front standing hit
* Must run for 32f to access this move
* +27a on BT hit
* Normally Side switches on hit
* High crush 12~44
* Floating state 10~42";cs12~44 fs10~42;;Chernobog Sweep;r33;;;Dragunov-WR.F+3;dragunov
1+3;t;35;i12~14;-2;+1d;;"* Throw break 1 or 2
* Homing";hom;;Volk Clutch;;;File:t8-p2-dragunov-1+3.mp4;Dragunov-1+3;dragunov
2+4;t;35;i12~14;-2;+1d;;"* Throw break 1 or 2
* Homing 
* Side switch on hit or break";hom;;Purge Slam;;;File:t8-p2-dragunov-2+4.mp4;Dragunov-2+4;dragunov
Back throw;t;50;;;+1d;;Unbreakable;;;Absolute Silence;;;;Dragunov-Back throw;dragunov
Left throw;t;40;;-3;+1d;;* Throw break 1;;;Tarantula Sting;;;;Dragunov-Left throw;dragunov
Right throw;t;40;;-3;+1d;;* Throw break 2;;;Reverse Fracture;;;;Dragunov-Right throw;dragunov
Tackle.1;t;35;;;+0d;;"* Throw break 1
* Removes Recoverable Health";;;Frost Bite;;;File:t8-p2-dragunov-tackle.1.mp4;Dragunov-Tackle.1;dragunov
Tackle.2;t;40;;;+3d;;* Throw break 2;;;Achilles' Hold;;;File:t8-p2-dragunov-tackle.2.mp4;Dragunov-Tackle.2;dragunov
Tackle.1+2;t;45;;;+3d;;* Throw break 1+2;;;Iron Curtain;;;File:t8-p2-dragunov-tackle.1+2.mp4;Dragunov-Tackle.1+2;dragunov
db+3~1+2;t;35;i19~20;;+1d;;"* Side switch
* Crouch throw
* Cancel to FC with D, DB or DF
* High crush 1~19";cs1~19;FC;Feint & Low Catch;;;File:t8-p2-dragunov-db+3~1+2.mp4;Dragunov-db+3~1+2;dragunov
d+1+3;t (m);35;i12~14;;+1d;;"* Side switch
* Crouch throw";;;Cold Fate;;;File:t8-p2-dragunov-d+1+3.mp4;Dragunov-d+1+3;dragunov
f+1+4;t;40;i11;-2;+0d;;"* Throw break 1
* Side switch on hit";;;Reverse Victor Clutch;;;File:t8-p2-dragunov-f+1+4.mp4;Dragunov-f+1+4;dragunov
f+2+3;t;40;i11;-2;-1d;;* Throw break 2;;;Victor Clutch;;;File:t8-p2-dragunov-f+2+3.mp4;Dragunov-f+2+3;dragunov
uf+1+2;t;40;i12;-6;-5d;;"* Floor Break
* Throw break: 1+2
* Side switch on hit";fbr;;Blizzard Rush;;;File:t8-p2-dragunov-uf+1+2.mp4;Dragunov-uf+1+2;dragunov
uf+3+4;t;35;i38~42;;-12d;;Unbreakable (avoid by ducking);;;Scorpion Scissors;;;File:t8-p2-dragunov-uf+3+4.mp4;Dragunov-uf+3+4;dragunov
