Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
FC.df,d,DF:3;l;26;i18~24;-15~-9;+5c;+5d;"* * Frame advantage on block depends on spacing.: Ranges from -15 up close, to -9 at tip range.
* Perfect Input not required during Heat
* Perfect input when DF and 3 are input during the same frame
* Partially consumes remaining Heat Time
* Is not bufferable from full crouch (regular version gets buffered instead)
*  Transition to HMS -15 +5c with 4
* High crush 
* Low crush";cs js;HMS,FC;Friction Spear Cardinal;FC;;File:t8-p2-lee-fc.df,d,dfh3.mp4;Lee-FC.df,d,DF${justFrame}3;lee
FC.df,d,DF+3;l;20;i18~24;-15~-9;+5c;+5d;"* * Frame advantage on block depends on spacing: Ranges from -15 up close, to -9 at tip range.
* Bufferable from full crouch
*  Transition to HMS -15 +5c with 4
* High crush 
* Low crush";cs js;HMS,FC;Friction Spear;FC;;;Lee-FC.df,d,DF+3;lee
FC.df+4;l;17;i16~17;-14;+3c;+25d;"* Transition to HMS with 3 (-14/+3c/+25d)
* High crush";cs;HMS,FC;Silver Tail;FC;;File:t8-p2-lee-fc.df+4.mp4;Lee-FC.df+4;lee
(back to wall).b,b,UB;m;21;i35~38;+1;+34d;;"* Floating state 5~7
* is8~24
* Floating state 25~33
* Low crush 34~37
* Floating state 38~40";fs5~7 is8~24 fs25~33 js34~37 fs38~40;BT;Wall Jump Backflip;r17 BT;;;Lee-(back to wall).b,b,UB;lee
HMS.1;h;7;i12;+2;+9;;"* Cancel and transition MS with F
* Cancel into Scatter Kick (HMS.3) with input HMS.1~3";;HMS;Freaker Jab;HMS;;File:t8-p2-lee-hms.1.mp4;Lee-HMS.1;lee
HMS.1,1;h, h;7, 7;i12, i14;-2;+8;;"* Cancel and transition to +1, +8 MS with F
* Combos from 1st hit";;MS,HMS;;HMS;;File:t8-p2-lee-hms.1,1,1.mp4;Lee-HMS.1,1;lee
HMS.1,1,1;h, h, h;7, 7, 20;i12, ,i20;-7;+44d (-14);;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Balcony Break
* Combo from 1st hit";he bbr;;Amazing Swipe;;;File:t8-p2-lee-hms.1,1,1.mp4;Lee-HMS.1,1,1;lee
HMS.1,4;h, m;7, 17;i12, i15;-8;+4;+57a;* Transition to -8, +4, +58a HMS with 3;;HMS;Excellent Combo;;;File:t8-p2-lee-hms.1,4.mp4;Lee-HMS.1,4;lee
HMS.2;m;23;i19;-13;+39a (+29);;* Tornado;trn;;Scatter Blow;;;File:t8-p2-lee-hms.2.mp4;Lee-HMS.2;lee
HMS.3;h,t;21,20;i18;-3;+0d;;"* Strong Aerial Tailspin
* Homing
* Shifts to throw on hit from the front
* 6 chip damage
* Power crush 8~";hom pc8~;;Scatter Kick;;;File:t8-p2-lee-hms.3.mp4;Lee-HMS.3;lee
HMS.4;l;20;i22;-13;+4c;+72a (+56);"* Instant Tornado on CH
* High crush 6~";cs6~;FC;Shin Slicer;FC;;File:t8-p2-lee-hms.4.mp4;Lee-HMS.4;lee
HMS.1+2;m,m;10,15;i15;-5;+6;;* Transition to HMS -3 +8 with 3+4;;HMS,HMS;Poison Touch;HMS;;File:t8-p2-lee-hms.1+2.mp4;Lee-HMS.1+2;lee
HMS.u+3;m;32;i20~22;-9;+23d (+13);;"* Balcony Break
* Transition to -9, +23d (+13) FC with D
* 7 chip damage
* Low crush 9~";bbr js9~;FC;Silver Slash;;;File:t8-p2-lee-hms.u+3.mp4;Lee-HMS.u+3;lee
HMS.u+4;M;20;i26~29;+5c;+8c;;"*
* Low crush 16~";js16~;;Silver Circle;;;File:t8-p2-lee-hms.u+4.mp4;Lee-HMS.u+4;lee
MS.3;m;10;i15;-12;-1;;"*
* Low crush";js;;;;;File:t8-p2-lee-ms.3,4.mp4;Lee-MS.3;lee
MS.3,4;m, m;10, 10;i15, i15;-13;+32a (+22);;*;;;Inverted Axle;;;File:t8-p2-lee-ms.3,4.mp4;Lee-MS.3,4;lee
MS.3+4;l;20;i25~31;-15~-9;+5c;+5d;"* High crush 
* Low crush";cs js;FC;Friction Spear;FC;;;Lee-MS.3+4;lee
MS.b,n;;;;;;;*;;FC;Sway;hFC;;File:t8-p2-lee-ms.b,n,4.mp4;Lee-MS.b,n;lee
MS.b,n,4;l;20;i21;-13;+3;+12;"*
* High crush";cs;;Axe Sweep;;;File:t8-p2-lee-ms.b,n,4.mp4;Lee-MS.b,n,4;lee
1+3;t;35;i12~14;-3;-2d;;"* Homing
* Throw break 1 or 2";hom;;Forearm Drop;r31;;File:t8-p2-lee-1+3.mp4;Lee-1+3;lee
2+4;t;35;i12~14;-6;-2d;;"* Homing
* Throw break 1 or 2
* Side swap";hom;;Axle Throw;r31;;File:t8-p2-lee-2+4.mp4;Lee-2+4;lee
Back Throw;t;50;i12~14;!;-5d;;Unbreakable;;BT;Face Crusher;BT;;;Lee-Back Throw;lee
Left Throw;t;40;i12~14;-3;-3d;;Throw break 1;;;Lee Harassment;;;;Lee-Left throw;lee
Right Throw;t;40;i12~14;-3;+0d;;Floor Break Throw break 2;;;Lee Stunner;;;;Lee-Right throw;lee
uf+1+2;t;20;i12~14;-3;+23d;;"* Throw break 1+2
* Alternate input HMS.uf+1+2";;;Knee Drive;;;File:t8-p2-lee-uf+1+2.mp4;Lee-uf+1+2;lee
