Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
LFS.2,2,3,4,3,4,4,4,4,3;m, h, h, L, m, m, l, h, m, h;15, 7, 10, 7, 7, 8, 7, 10, 21 (14), 42 (21);i16, ,i16~19;+3;+4a (-6);;"* Balcony Break
* Airborne combo from 8th hit
* Combo from 9th hit
* Jail from 9th block
* Low crush 5~";bbr js5~;RFF;10th Hit;r43? RFF;;;Hwoarang-LFS.2,2,3,4,3,4,4,4,4,3;hwoarang
LFS.3;m;10;i14;-13;-7;-2;"* Transition to r17 LFS with F (+2/+8/+13)
* -7c on crouching hit";;LFS;;;;File:t8-p2-hwoarang-lfs.3,2.mp4;Hwoarang-LFS.3;hwoarang
LFS.3,2;m, M;10, 20;i14, i21~22;-11;+1c;;"* Combo from 1st CH with 9?F delay
* Move can be delayed by 10F";;;Flamingo Siege Combo;;;File:t8-p2-hwoarang-lfs.3,2.mp4;Hwoarang-LFS.3,2;hwoarang
LFS.3,3;m, m;10, 15;i14, i21;-14;+32d (+24);;"* Balcony Break
* Combo from 1st CH with 9?F delay
* Move can be delayed by 10F";bbr;;Flamingo Kick Combo Middle;;;File:t8-p2-hwoarang-lfs.3,3.mp4;Hwoarang-LFS.3,3;hwoarang
LFS.3,4;m, h;10, 15;i14, i21~23;+8;+19g;+19;"* Transition to RFS
* Combo from 1st CH with 9?F delay
* Move can be delayed by 10F";;RFS,RFS;Flamingo Side Kick > Right Hook Kick;r9? RFS;;File:t8-p2-hwoarang-lfs.3,4.mp4;Hwoarang-LFS.3,4;hwoarang
LFS.3,f+4;m, h;10, 20;i14, i21~27;-1;+40a (+14);;"* Balcony Break
* Combo from 1st CH with 6?F delay
* -1 on block on average. Frame advantage may range from -4~+2 on block";bbr;;Flamingo Side Kick > Backlash;r23?;;File:t8-p2-hwoarang-lfs.3,f+4.mp4;Hwoarang-LFS.3,f+4;hwoarang
LFS.4;h;24;i14~16;+4;+27a (+18);;"* Balcony Break
* Transition to RFS
* Low crush 8~27
* Floating state 28~30";bbr js8~27 fs28~30;RFS,RFS;Right Step Kick;r21? RFS;;File:t8-p2-hwoarang-lfs.4.mp4;Hwoarang-LFS.4;hwoarang
LFS.4~3;h,h;17,26;i15~16, i8~9;+6;+24a (+14);;"* Balcony Break
* 7 chip damage on block
* Jail from 1st block
* Input 4 the following frame after 3 to power up
** 45dmg on hit, 8 chip damage on block
* Low crush 12~";bbr js12~;;Lightning Halberd;r30?;;File:t8-p2-hwoarang-lfs.4~3.mp4;Hwoarang-LFS.4~3;hwoarang
LFS.1+2;m;13;i15~16;-10;+4c;;*;;;;;;File:t8-p2-hwoarang-lfs.1+2.mp4;Hwoarang-LFS.1+2;hwoarang
LFS.1+2,4;m, m;13, 16;i15~16, i23~27;-13;+5c;+28d;"* Spike
* Combos from 1st hit";spk;;Spinning Axe Combo;;;File:t8-p2-hwoarang-lfs.1+2,4.mp4;Hwoarang-LFS.1+2,4;hwoarang
LFS.1+4;m!;80;i66~69;;-2a~+1a;;"* Cancel with b,b
* Low crush 55~";js55~;;Power Blast;r38;;File:t8-p2-hwoarang-lfs.1+4.mp4;Hwoarang-LFS.1+4;hwoarang
LFS.3+4;;;;;;;* Transition to RFS;;RFS,RFS;Flamingo Switch > Right Flamingo;r15 RFS;;File:t8-p2-hwoarang-lfs.3+4.mp4;Hwoarang-LFS.3+4;hwoarang
LFS.b+1;m;15;i15;-15;-1;;* Sidesteps to the right;;;Stealth Needle;r36;;;Hwoarang-LFS.b+1;hwoarang
LFS.b+3;m;23;i20~22;-12;+14;;"* Balcony Break
* Power up if an attack is absorbed
** Reversal Break
** 9 chip damage on block
** -8 on block
* Transition to RFF
* Power crush 8~19";bbr rbr pc8~19;RFF,RFF;Left Thunderbolt;r27 RFF;;File:t8-p2-hwoarang-lfs.b+3.mp4;Hwoarang-LFS.b+3;hwoarang
LFS.b+4;m;15;i16~17;-8;+0;;* Transition to RFF;;RFF,RFF;;RFF;;File:t8-p2-hwoarang-lfs.b+4,3.mp4;Hwoarang-LFS.b+4;hwoarang
LFS.b+4,3;m, h;15, 20;i16~17, i16~19;+0;+20a (+11);;"* Balcony Break
* Combo from 1st CH
* Jail from 1st block
* 6 chip damage on block
* Transition to RFF
* Low crush 5~";bbr js5~;RFF,RFF;Flamingo Screw Kick;r27 RFF;;File:t8-p2-hwoarang-lfs.b+4,3.mp4;Hwoarang-LFS.b+4,3;hwoarang
LFS.df+3;m;12;i22~23;-14;-4;;"* Cancel and transition to r1 LFS with F_U_D at frame 20 of move startup
* Power up if an attack is absorbed
** Reversal Break
** 2 chip damage on block
** -9 on block
* Power crush 7~21";rbr pc7~21;LFS;;r35?;;File:t8-p2-hwoarang-lfs.df+3,4.mp4;Hwoarang-LFS.df+3;hwoarang
LFS.df+3,4;m, m;12, 20;i22~23, i24~25;-14;+7;;"* Combo from 1st hit with 7F delay
* Move can be delayed by 5F
* Input can be delayed by 7F
* Power up if an attack is absorbed by previous hit
** Reversal Break?
** 4 chip damage on block
** -9 on block";;;Flamingo Double Claymore;r35?;;File:t8-p2-hwoarang-lfs.df+3,4.mp4;Hwoarang-LFS.df+3,4;hwoarang
LFS.d+3;L;7;i16;-17;-6;;* -6c on crouching hit;;;;;;File:t8-p2-hwoarang-lfs.d+3,4.mp4;Hwoarang-LFS.d+3;hwoarang
LFS.d+3,4;L, h;7, 13;i16, i21~23;+8g~+10g;+14g~+16g;+19~+21;"* Combo from 1st hit with 1F delay
* Move cannot be delayed
* Input can be delayed by 1F
* Transition to RFS";;RFS,RFS;Flamingo Low Right;r9? RFS;;File:t8-p2-hwoarang-lfs.d+3,4.mp4;Hwoarang-LFS.d+3,4;hwoarang
LFS.d+4;L;17;i20~21;-12;+4;+14d;* Transition to RFF;;RFF,RFF;Combat Low;r30 RFF;;File:t8-p2-hwoarang-lfs.d+4.mp4;Hwoarang-LFS.d+4;hwoarang
LFS.f+3;m;23;i19~20;+4;+26a;;"* Balcony Break
* Heat Engager

* Heat Dash +5, +36a (+26)

* Remains in LFS (does not transition on Heat activation or when using Heat Dash)";bbr he;LFS;Flamingo Rocket;r18? LFS;;File:t8-p2-hwoarang-lfs.f+3.mp4;Hwoarang-LFS.f+3;hwoarang
LFS.f+4;m;18;i17~18;-10;+6;+16a (+7);"* Homing
* Balcony Break on CH";hom;;Spinning Hook Kick;r28;;File:t8-p2-hwoarang-lfs.f+4.mp4;Hwoarang-LFS.f+4;hwoarang
LFS.uf+3;m;11;i28~29;-6;-7;;* Low crush 9~;js9~;;;r36;;File:t8-p2-hwoarang-lfs.uf+3,4,3.mp4;Hwoarang-LFS.uf+3;hwoarang
LFS.uf+3,4;m, m;11, 12;i28~29, i20~21;+2;+13;;"* Available on hit or block only
* Jail from 1st block
* Combo from 1st hit
* Transition to RFS
* Floating state 1~";fs1~;RFS,RFS;;r17 RFS;;File:t8-p2-hwoarang-lfs.uf+3,4,3.mp4;Hwoarang-LFS.uf+3,4;hwoarang
LFS.uf+3,4,3;m, m, m;11, 12, 20;i28~29, ,i27~28;-14;+0c;;"Combo from 1st hit
* Floating state 1~";fs1~;;Flamingo Hunting Hawk;r33;;File:t8-p2-hwoarang-lfs.uf+3,4,3.mp4;Hwoarang-LFS.uf+3,4,3;hwoarang
LFS.uf+4;M;20;i19~20;-14;+32a (+22);;"* Tornado
* Low crush 6~18";trn js6~18;;Switch Plasma Blade;r37;;File:t8-p2-hwoarang-lfs.uf+4.mp4;Hwoarang-LFS.uf+4;hwoarang
LFS.uf+3+4;m,h;10,8;i14, i9;-10;+1;;"* Jails from 1st block
* Transition to LFS with F (-2/+9)
* Low crush 9~";js9~;LFS;;r29;;File:t8-p2-hwoarang-lfs.uf+3+4,4.mp4;Hwoarang-LFS.uf+3+4;hwoarang
LFS.uf+3+4,4;m,h, m;10,8, 13;i14, i9, i14~15;-10;+7;;"* Combo from 1st hit
* Transition to RFF
* Low crush 1~";js1~;RFF,RFF;Flamingo Flashing Trident;RFF;;File:t8-p2-hwoarang-lfs.uf+3+4,4.mp4;Hwoarang-LFS.uf+3+4,4;hwoarang
RFF.1;h;10;i10;+0;+6;;* Remains in RFF;;RFF;;r19? RFF;;File:t8-p2-hwoarang-rff.1,1.mp4;Hwoarang-RFF.1;hwoarang
RFF.1,1;h, m;10, 12;i10, i19;-8;+3;;"* Combo from 1st hit with 4F delay
* Input can be delayed by 4F
* Move can be delayed by 3F";;;Migraine;;;File:t8-p2-hwoarang-rff.1,1.mp4;Hwoarang-RFF.1,1;hwoarang
RFF.2;h;6;i10;+2;+8;;* Remains in RFF;;RFF;;r17? RFF;;File:t8-p2-hwoarang-rff.2,1,1.mp4;Hwoarang-RFF.2;hwoarang
RFF.2,1;h, h;6, 10;i10, i10;+0;+6;;"* Jail from 1st block with 2F delay
* Combo from 1st hit with 2F delay
* Remains in RFF";;RFF;;r19 RFF;;File:t8-p2-hwoarang-rff.2,1,1.mp4;Hwoarang-RFF.2,1;hwoarang
RFF.2,1,1;h, h, m;6, 10, 12;i10, ,i19;-8;+3;;"* Combo from 1st hit with 4F delay
* Input can be delayed by 4F
* Move can be delayed by 3F";;;Big Fists;;;File:t8-p2-hwoarang-rff.2,1,1.mp4;Hwoarang-RFF.2,1,1;hwoarang
RFF.2,3;h, h;6, 24;i10, i19~20;-9;+20g;;"* Balcony Break
* Tornado
* Forces crouch on hit
* Combo from 1st hit with 2F delay
* Input can be delayed by 2F
* Move cannot be delayed
* Low crush 13~";bbr trn js13~;;Hawk Strike;r29;;File:t8-p2-hwoarang-rff.2,3.mp4;Hwoarang-RFF.2,3;hwoarang
RFF.2,4;h, h;6, 9;i10, i12;-8;+3g;+3;"* Jail from 1st block with 2F delay
* Combo from 1st hit with 2F delay
* Input can be delayed by 2F
* Move cannot be delayed
* Remains in RFF
* Transition to RFS with F_B_D_U (+4/+16g/+16)
** i14 RFS? guaranteed on CH";;RFS,RFF;;r27 RFF;;File:t8-p2-hwoarang-rff.2,4,3.mp4;Hwoarang-RFF.2,4;hwoarang
RFF.2,4,3;h, h, M;6, 9, 20;i10, ,i25~31;-14c;+14d;;"* Combo from 2nd CH with 2F delay
* Move can be delayed by 10F
* Remains in RFF";;RFF;Chainsaw Kick Combo;RFF;;File:t8-p2-hwoarang-rff.2,4,3.mp4;Hwoarang-RFF.2,4,3;hwoarang
RFF.2,4,4;h, h, h;6, 9, 23;i10, ,i18~19;-5;+41a;;"* Balcony Break
* Jail from 2nd block with no delay
** Does not jail from 2nd hit
* Combo from 2nd CH with 9F delay
* Move can be delayed by 10F";bbr;;Right Reverse Kick Combo;r25;;File:t8-p2-hwoarang-rff.2,4,4.mp4;Hwoarang-RFF.2,4,4;hwoarang
RFF.3;m;13;i16;-4;+7;;;;;;;;File:t8-p2-hwoarang-rff.3,4.mp4;Hwoarang-RFF.3;hwoarang
RFF.3,4;m, h;13, 16;i16, i27~28;+10g~+11g;+21g~+22g;+11~+12;"* Combo from 1st hit
* Transition to RFS
* Cancel and transition to r8? RFS with F (-12/-1)";;RFS,RFS,RFS;Volcannon;r9? RFS;;File:t8-p2-hwoarang-rff.3,4.mp4;Hwoarang-RFF.3,4;hwoarang
RFF.3~4;h;27;i27~30;+4~+7;+46a~+49;;"* Strong Aerial Tailspin
* Homing
* Balcony Break
* Clean hit, 35dmg
* 10 chip damage on block
* Power crush 8~26";hom bbr pc8~26;;Backlash;r18;;File:t8-p2-hwoarang-rff.3~4.mp4;Hwoarang-RFF.3~4;hwoarang
RFF.4;h;9;i12;-8;+3;;"* Remains in RFF
* Transition to RFS with F_B_D_U (+4/+16g/+16)
** i13 RFS followups guaranteed on CH?";;RFS,RFF;;r27 RFF;;File:t8-p2-hwoarang-rff.4,3.mp4;Hwoarang-RFF.4;hwoarang
RFF.4,3;h, M;9, 20;i12, i25~31;-14c;+14d;;"* Remains in RFF
* Combo from 1st CH with 2F delay
* Move can be delayed by 10F";;RFF;Chainsaw Kick;RFF;;File:t8-p2-hwoarang-rff.4,3.mp4;Hwoarang-RFF.4,3;hwoarang
RFF.4,4;h, h;9, 23;i12, i18~19;-5;+41a;;"* Balcony Break
* Jail from 1st block with no delay
* Combo from 1st CH with 9F delay
* Move can be delayed by 10F";bbr;;Right Reverse Kick;r25;;File:t8-p2-hwoarang-rff.4,4.mp4;Hwoarang-RFF.4,4;hwoarang
RFF.3+4;;;;;;;* Transition to LFF;;LFF;Motion Switch > Left Foot Forward;;;File:t8-p2-hwoarang-rff.3+4.mp4;Hwoarang-RFF.3+4;hwoarang
RFF.b+1;h;18;i14;-4;+6;+14c;"* Elbow
* Has good left sidestep tracking";elb;RFF;Left Back Elbow;r33 RFF;;;Hwoarang-RFF.b+1;hwoarang
RFF.b+2;m;17;i16~17;+4~+5;+6c~+7c;+25d~+26d;"* 5 chip damage on block
* Remains in RFF";;RFF;Blast Fist;RFF;;File:t8-p2-hwoarang-rff.b+2.mp4;Hwoarang-RFF.b+2;hwoarang
RFF.b+3;h;17;i13~14;-10;+1;+50a;* Sidesteps to the right;;;Nose Bleeder;r28;;;Hwoarang-RFF.b+3;hwoarang
RFF.b+4;h;21;i18~19;-9;+12g;+13c;"* Balcony Break
* High crush 6~17";bbr cs6~17;;Spin Kick;r30;;File:t8-p2-hwoarang-rff.b+4.mp4;Hwoarang-RFF.b+4;hwoarang
RFF.df+3;m;21;i22~24;+1;+6;;"* Homing
* Heat Engager

* Heat Dash +5, +43d (+35)

* Balcony Break
* Remains in RFF (transitions to LFF on Heat activation or when using Heat Dash)
* Low crush 9~";hom he bbr js9~;RFF;Black Kite;r35? RFF;;File:t8-p2-hwoarang-rff.df+3.mp4;Hwoarang-RFF.df+3;hwoarang
RFF.df+4;m;12;i13;-7;+1g;+1;"* Remains in RFF
* Transition to RFS with F_B_D_U (+4/+13g/+13)";;RFS,RFF;Right Sidekick;r26? RFF;;File:t8-p2-hwoarang-rff.df+4.mp4;Hwoarang-RFF.df+4;hwoarang
RFF.df+2+3;m;12;i22~23;-14;-4;;"* Power up if an attack is absorbed
** Reversal Break
** 2 chip damage on block
** -9 on block
* Cancel and transition to r1 LFS with F_U_D at frame 20 of move startup
* Power crush 7~";rbr pc7~;LFS;;r35?;;;Hwoarang-RFF.df+2+3;hwoarang
RFF.df+2+3,4;m, m;12, 20;i22~23, i24~25;-14;+7;;"* Power up if an attack is absorbed by previous hit
** Reversal Break?
** 4 chip damage on block
** -9 on block
* Combo from 1st hit with 7F delay 
* Move can be delayed by 5F
* Input can be delayed by 7F";;;Double Claymore;r35?;;;Hwoarang-RFF.df+2+3,4;hwoarang
RFF.d+3;L;10;i18;-11;+0;;"* Transition to BT
* +0c on crouching hit";;BT,BT;;BT;;File:t8-p2-hwoarang-rff.d+3,4.mp4;Hwoarang-RFF.d+3;hwoarang
RFF.d+3,4;L, h;10, 13;i18, i21~23;+8g~+10g;+14g~+16g;+19~+21;"* Combo from 1st hit
* Transition to RFS";;RFS,RFS;Triumph Low Right;r9? RFS;;File:t8-p2-hwoarang-rff.d+3,4.mp4;Hwoarang-RFF.d+3,4;hwoarang
RFF.d+3+4;L;19;i19;-11;+5;+15g;* Remains in RFF;;RFF;Heel Screw;RFF;;File:t8-p2-hwoarang-rff.d+3+4.mp4;Hwoarang-RFF.d+3+4;hwoarang
RFF.f,F+3;M;22;i22~25;-7;+19d;;* Low crush 3~;js3~;;Hunting Heel;;;File:t8-p2-hwoarang-rff.f,f+3.mp4;Hwoarang-RFF.f,F+3;hwoarang
RFF.f+1;h;5;i10;+1;+8;;;;;;r19;;;Hwoarang-RFF.f+1;hwoarang
RFF.f+1,2;h, h;5, 10;i10, i10;-3;+6;;"* Jail from 1st block with 4F delay
* Combo from 1st hit with 4F delay";;;Left Right Combo;r22;;;Hwoarang-RFF.f+1,2;hwoarang
RFF.f+3;h;21;i14~17;+12~+15;+23~+26;;"* Transition to LFS
* Transition to r44? BT with B (-11~-8/+0~+3)";;LFS,BT,LFS;Cheap Shot;r4? LFS;;File:t8-p2-hwoarang-rff.f+3.mp4;Hwoarang-RFF.f+3;hwoarang
RFF.f+4;;;;;;;* Transition to RFS;;RFS,RFS;Right Flamingo Feint;r18 RFS;;;Hwoarang-RFF.f+4;hwoarang
RFF.f+4~4;M;20;i18~20;-13;+41a (+31);;"* Tornado
* Remains in RFF";trn;RFF;Plasma Blade;RFF;;;Hwoarang-RFF.f+4~4;hwoarang
RFS.1;m;15;i16;-2;+9;;* Links to 10-hit string;;string;Left Punch;r21?;;File:t8-p2-hwoarang-rfs.1.mp4;Hwoarang-RFS.1;hwoarang
RFS.2;h;6;i13;+5;+7;;"* Transition to RFF
* Links to RFF.2 extensions";;RFF,RFF.2 extensions,RFF;Right Flamingo > Back Hand;r14? RFF;;File:t8-p2-hwoarang-rfs.2.mp4;Hwoarang-RFS.2;hwoarang
RFS.3;h;24;i14~16;+4;+27a (+18);;"* Balcony Break
* Transition to LFS
* Sidesteps to the left
* Increased chip damage scaling on block during heat
** 7 chip damage on block in heat
* Low crush 8~";bbr js8~;LFS,LFS;Left Step Kick;r21? LFS;;File:t8-p2-hwoarang-rfs.3.mp4;Hwoarang-RFS.3;hwoarang
RFS.3~4;m,m;11,21;i16,i7;-3;+26 (+16);;"* Balcony Break
* Jail from 1st block
* Increased chip damage scaling on block during heat
** 9 chip damage on block in heat
* Input 4 the following frame after 3 to power up
** 37dmg on hit, +1 on block
** 14 chip damage on block in heat
* Low crush 16~";bbr js16~;;Flying Eagle;;;;Hwoarang-RFS.3~4;hwoarang
RFS.4;m;17;i14;-9;+3;;"* Transition to RFF
* Increased chip damage scaling on block during heat
** 5 chip damage on block in heat";;RFF,RFF;Right Kick;RFF;;File:t8-p2-hwoarang-rfs.4.mp4;Hwoarang-RFS.4;hwoarang
RFS.4,3;m, m;17, 21;i14, i23~24;+4;+25a (+16);;"* Tornado
* Balcony Break
* Transition to LFS
* Combo from 1st CH
* Combo from 1st hit during heat
* Increased chip damage scaling on block during heat
** 4 chip damage on block in heat";trn bbr;LFS,LFS;Double Phalanx;r18? LFS;;;Hwoarang-RFS.4,3;hwoarang
RFS.3+4;;;;;;;* Transition to LFS;;LFS,LFS;Flamingo Switch > Left Flamingo;r15 LFS;;;Hwoarang-RFS.3+4;hwoarang
RFS.b+3;m;21;i16~17;-9;+7;;"* Heat Engager

* Heat Dash +5, +42a (+27)

* Increased chip damage scaling on block during heat
** 6 chip damage on block in heat";he;;Left Heel Lance;r31;;File:t8-p2-hwoarang-rfs.b+3.mp4;Hwoarang-RFS.b+3;hwoarang
RFS.b+4;m;23;i20~22;-12;+14g;;"* Balcony Break
* Power up if an attack is absorbed
** Reversal Break
** 9 chip damage on block
** -8 on block
* Increased chip damage scaling on block during heat
** 6 chip damage on block in heat
** 9 chip damage on block after absorbing an attack
* Power crush 8~19";bbr rbr pc8~19;;Right Thunderbolt;r27;;File:t8-p2-hwoarang-rfs.b+4.mp4;Hwoarang-RFS.b+4;hwoarang
RFS.df+4;m;17;i17~19;+1;+8c;+26a;"* Increased chip damage scaling on block during heat
** 4 chip damage on block in heat";;;Snap Kick;r22?;;File:t8-p2-hwoarang-rfs.df+4.mp4;Hwoarang-RFS.df+4;hwoarang
RFS.d+3;L;13;i15;-13;-5;+2;"* Transition to RFF
* Increased chip damage scaling on block during heat
** 3 chip damage on block in heat
* cs10~19 crush state when canceled into followup
* High crush 10~25";cs10~25;RFF,RFF;;r32? RFF;;File:t8-p2-hwoarang-rfs.d+3,3.mp4;Hwoarang-RFS.d+3;hwoarang
RFS.d+3,3;L, h;13, 28;i15, i25~27;-2;+34a (+8);;"* Balcony Break
* Combo from 1st CH with 4F delay
* Move cannot be delayed
* Input can be delayed by 4F
* 11 chip damage on block
* Increased chip damage scaling on block during heat
** 14 chip damage on block in heat";bbr;;Teaser;r30;;File:t8-p2-hwoarang-rfs.d+3,3.mp4;Hwoarang-RFS.d+3,3;hwoarang
RFS.d+4;L;15;i20~21;-23;+7c;;* Transition to RFF;;RFF,RFF;;r32 RFF;;File:t8-p2-hwoarang-rfs.d+4,3,4.mp4;Hwoarang-RFS.d+4;hwoarang
RFS.d+4,3;L, h;15, 12 (8);i20~21, i25;-9;-1 / +20a (+13);;"* Combo from 1st hit
* Airborne combo from 1st CH
** 8 dmg, +20a (+13) on hit 
** 26 total dmg from 1st CH";;;;r31;;File:t8-p2-hwoarang-rfs.d+4,3,4.mp4;Hwoarang-RFS.d+4,3;hwoarang
RFS.d+4,3,4;L, h, h;15, 12 (8), 20 (10);i20~21, ,i27~28;-9;+28a (+2) / +10a (+9);;"* Balcony Break
* Power up in Heat: 30dmg and increased chip damage on block
* Combo from 2nd CH
* Airborne combo from 1st CH
** +10a (+9) on hit
** 10 dmg, 36 total dmg from 1st CH
* Low crush 22~";bbr js22~;;Predator Bardiche;r36;;File:t8-p2-hwoarang-rfs.d+4,3,4.mp4;Hwoarang-RFS.d+4,3,4;hwoarang
RFS.f+3;m;18;i20~21;-10;+5;+15a (+6);"* Homing
* Increased chip damage scaling on block during heat
** 5 chip damage on block in heat";hom;;Screw Kick;;;File:t8-p2-hwoarang-rfs.f+3.mp4;Hwoarang-RFS.f+3;hwoarang
RFS.f+4;h,h;8,8;i8, i10;+0;+2;+5;"* Jail from 1st block
* +6 on 2nd CH
* Remains in RFS
* Power up during Heat";;RFS;;r19? RFS;;;Hwoarang-RFS.f+4;hwoarang
RFS.f+4,4;h,h, h;8,8, 9;i8, i10, i23;-6;+75a (+59);;"* Tornado
* Combo from 1st or 2nd CH
* Transition to RFF";trn;RFF,RFF;Right Viper Combo > Right Sword;r29? RFF;;;Hwoarang-RFS.f+4,4;hwoarang
RFS.uf+3;M;22;i24~27;-7;+19d;;"* Increased chip damage scaling on block during heat
** 6 chip damage on block in heat
* Low crush 9~";js9~;;Flamingo Hunting Heel;r32;;File:t8-p2-hwoarang-rfs.uf+3.mp4;Hwoarang-RFS.uf+3;hwoarang
RFS.uf+4;m;20;i17~18;-13;+30a (+20);;"* Tornado
* Transition to RFF
* Increased chip damage scaling on block during heat
** 6 chip damage on block in heat
* Low crush 11~33";trn js11~33;RFF;Air Blade;RFF r33?;;File:t8-p2-hwoarang-rfs.uf+4.mp4;Hwoarang-RFS.uf+4;hwoarang
RFS.u+4;h;17;i25~26;-2;+8;;"* Homing
* Transition to RFF
* Link to LFF.(4,4,4),4 extension
** Combo from 1st hit with 4F input delay
** Extension cannot be delayed
* Increased chip damage scaling on block during heat
** 5 chip damage on block in heat
* Low crush 19~";hom js19~;RFF,RFF;Raptor Claw;r27 RFF;;File:t8-p2-hwoarang-rfs.u+4.mp4;Hwoarang-RFS.u+4;hwoarang
hFC.3;L;10;i16;-17;-6;;"* -6c on crouching hit
* High crush 1~";cs1~;FC;Crouch Spin Kick;r36 FC;;;Hwoarang-hFC.3;hwoarang
hFC.4;l;6;i12;-15;-4;;"* -4c on crouching hit
* High crush 1~";cs1~;FC;Crouch Shin Kick;r34 FC;;;Hwoarang-hFC.4;hwoarang
1+3;th(h);35;i12~14;-3;-5d;;"* Homing
* Break: 1 or 2
* Opponent recovery on hit: FDFT
* Sideswap on break";hom;;Pickpocket;r31;;File:t8-p2-hwoarang-1+3.mp4;Hwoarang-1+3;hwoarang
2+4;th(h);25;i12~14;-6;-2d;;"* Floor Break
* Homing
* Break: 1 or 2
* Opponent recovery on hit: FDFT off-axis to the left, sideswap";fbr hom;;Falcon Dice Kick;r31;;File:t8-p2-hwoarang-2+4.mp4;Hwoarang-2+4;hwoarang
2+4,B;th(h);40;i12~14;-2;-6d;;"* Homing
* Break: 2
* Opponent recovery on hit: FUFA, sideswap
* Transition to BT on hit";hom;BT;Roll and Choke;r31;;File:t8-p2-hwoarang-b+2+4.mp4;Hwoarang-2+4,B;hwoarang
AIR.ub+3+4;th(m);26;i15~16;;+10d;;"* Break: none
* Opponent recovery on hit: FUFA, sideswap
* Also possible during RFF";;;Overhead Kick;;;File:t8-p2-hwoarang-air.ub+3.mp4;Hwoarang-AIR.ub+3+4;hwoarang
Back throw;th(h);60;i12~14;;+1d;;"* Break: none
* Opponent recovery on hit: FUFA
* Also possible during RFF";;;Slaughterhouse;;;;Hwoarang-Back throw;hwoarang
Left throw;th(h);45;i12~14;-3;-1d;;"* Break: 1
* Opponent recovery on hit: FUFT off-axis to the left
* Also possible during RFF";;;Bring It On;;;;Hwoarang-Left throw;hwoarang
RFF.1+3;th(h);45;i12;-6;-5d;;"* Break: 1+2
* Opponent recovery on hit: FUFA, sideswap";;;Jackknife;r27;;File:t8-p2-hwoarang-rff.1+3.mp4;Hwoarang-RFF.1+3;hwoarang
Right throw;th(h);44;i12~14;-3;+8d;;"* Break: 2
* Opponent recovery on hit: FDFT off-axis to the right
* Also possible during RFF";;;Dead-End;;;;Hwoarang-Right throw;hwoarang
f+2+3;th(h);35;i12;+0;+1d;;"* Break: 1+2
* Opponent recovery on hit: FUFA, sideswap
* Sideswap on break
* Possible in RFF, LFS and RFS";;;Human Cannonball;r27;;File:t8-p2-hwoarang-f+2+3.mp4;Hwoarang-f+2+3;hwoarang
qcb+3;th(h);45;i11;-2;-5d;;"* Floor Break
* Break: 1
* Opponent recovery on hit: FUFA, sideswap";fbr;;Door Mat;r28;;File:t8-p2-hwoarang-d,db,b+3.mp4;Hwoarang-qcb+3;hwoarang
uf+1+2;th(h);40;i12;-6;-5d;;"* Break: 1+2
* Opponent recovery on hit: FUFA
* Also possible during RFF";;;Leg Hook Throw;r27;;File:t8-p2-hwoarang-uf+1+2.mp4;Hwoarang-uf+1+2;hwoarang
