Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
f,F+4~1;m;20;i21;-3c;+8c;+32d;"* Spike (CH)
* Floor Break
* Input 1 at frame 18 of f,F+4
* Effective startup i39, cancel adds 18f
* 6 chip damage on block";fbr chp:6;;Barbaric Elbow;r28;;t8-p2-fahkumram-f,f+4~1.mp4;Fahkumram-f,F+4~1;fahkumram
f,F+4~3;L;15;i19~20;-23;+1c;;"* Stagger on block
* Input 3 at frame 18 of f,F+4
* Effective startup i37~38, cancel adds 18f";;;;r33;;t8-p2-fahkumram-f,f+4~3.mp4;Fahkumram-f,F+4~3;fahkumram
f,F+4~3,2;L, m;15, 20;i19~20, i25~26;+0~+1;+13d (-4);;"* Balcony Break
* Elbow
* Powered up in GRF
* Combo from 1st CH
* Move is delayed 2F
* Move cannot be interrupted from 1st hit (Cannot be counterhit)
* Input cannot be delayed
* 6 chip damage on block
* Inconsistent grounded hit";bbr elb chp:6;;Ramasura;r36;;t8-p2-fahkumram-f,f+4~3,2.mp4;Fahkumram-f,F+4~3,2;fahkumram
f,F+1+2;m;22;i18~19;-14;+43a (+33);;"* Grants GRF on hit
* Recovers 4F faster on hit (t49 r30)";;;Vicious Uppercut;r34;;t8-p2-fahkumram-f,f+1+2.mp4;Fahkumram-f,F+1+2;fahkumram
uf,n,4;m;20;i23~25;-13;+32a (+22);;"* Low crush 9~30
* Floating state 31~33";js9~30 fs31~33;;Delayed Rising Toe kick;r30;;t8-p2-fahkumram-uf,n,4.mp4;Fahkumram-uf,n,4;fahkumram
f,f,F+3;m;30;i19~22;+6;+15a (+5);;"* Balcony Break
* Knee
* 9 chip damage on block
* Low crush 3~29
* Floating state 30~32";bbr kne chp:9 js3~29 fs30~32;;Gale Force;r32;;t8-p2-fahkumram-f,f,f+3.mp4;Fahkumram-f,f,F+3;fahkumram
ws1;m;12;i13~14;-4;+4;;* Elbow;elb;;Quick Elbow;r22;;t8-p2-fahkumram-ws1.mp4;Fahkumram-ws1;fahkumram
ws1,2;m, h;12, 25;i13~14, i18~19;-9;+20a (11);;"* Heat Engager

* Heat Dash +43d (+35)

* Elbow
* Balcony Break
* Combo from 1st hit with 8F delay
* Move can be delayed by 10F
* Input can be delayed by 12F";he elb bbr;;Khorat Combination;r29;;t8-p2-fahkumram-ws1,2.mp4;Fahkumram-ws1,2;fahkumram
ws2;m;13;i14~15;-9;+7;;;;;;r29;;t8-p2-fahkumram-ws2.mp4;Fahkumram-ws2;fahkumram
ws2,4;m, m;13, 20;i14~15, i22~23;-13;+34a;;"* Balcony Break
* Homing
* Combo from 1st hit with 5F delay
* Interrupt with i6 from 1st block
* Move cannot be delayed
* Input can be delayed by 5F
* Can cancel into the same options as f,F+4 (f,F+4~1 and f,F+4~3,2)";bbr hom intr:6;;Demonbreaker;r34;;t8-p2-fahkumram-ws2,4.mp4;Fahkumram-ws2,4;fahkumram
ws2,4~1;m, m;13, 20;i14~15, i21;-3c;+8c;+32d;"* Spike (CH)
* Floor Break
* Input 1 at frame 18 of ws2,4
* Effective startup i39, cancel adds 18f
* Interrupt with i23 from 1st block (i7 from 1st hit)
* Whiffs vs SS, SW from 1st block
* 6 chip damage on block";fbr stp:SS intr:23 chp:6;;Barbaric Elbow;r28;;t8-p2-fahkumram-ws2,4~1.mp4;Fahkumram-ws2,4~1;fahkumram
ws2,4~3;m, L;13, 15;i14~15, i19~20;-23;+1c;;"* Input 3 at frame 18 of ws2,4
* Interrupt with i21 from 1st block (i5 from 1st hit)
* Effective startup i37~38, cancel adds 18f
* Whiffs vs SS, SW from 1st block";stp:SS intr:21;;;r33;;t8-p2-fahkumram-ws2,4~3.mp4;Fahkumram-ws2,4~3;fahkumram
ws2,4~3,2;m, L, m;13, 15, 20;i14~15, ,i25~26;+0~+1;+13d (-4);;"* Balcony Break
* Elbow
* Combo from 1st CH
* Powered up in GRF
* Move is delayed 2F
* Move cannot be interrupted from 2nd hit (Cannot be counterhit)
* Input cannot be delayed
* 6 chip damage on block
* Inconsistent grounded hit";bbr elb chp:6;;Ramasura;r36;;t8-p2-fahkumram-ws2,4~3,2.mp4;Fahkumram-ws2,4~3,2;fahkumram
ws3;m;20;i15~16;-14;+55a;;"* Knee
* Crumple stun";kne;;Sumeru Knee;r33;;t8-p2-fahkumram-ws3.mp4;Fahkumram-ws3;fahkumram
ws4;m;20;i11~12;-6;+5;;;;;Toe Smash;r24;;t8-p2-fahkumram-ws4.mp4;Fahkumram-ws4;fahkumram
SS.4;m;23;i15~16;-11;+38a;;"* Tornado
* Knee
* Sidestep adds 9f, effective move startup: i24
* Low crush 9~15";trn kne js9~15;;Sky Needle;r31;;t8-p2-fahkumram-ss.4.mp4;Fahkumram-SS.4;fahkumram
FC.df+2;L;22;i19~20;-14;+4;+12a;"* Elbow
* Opponent recovers in FDFT on CH
* High crush 1~20";elb cs1~20;;Slant Elbow;r32;;t8-p2-fahkumram-fc.df+2.mp4;Fahkumram-FC.df+2;fahkumram
...GRF.3*;m;25;i36;+13 RAM;+58cs;;"* Tornado
* Guard Break
* Reversal Break
* Consumes GRF
* Partially consumes remaining Heat time
* Transition to +13 RAM on block
* Cancel to FC with F
* Cancel to Surendrajit with D at frames 16-24? of Tornado Kick
* 10 chip damage on block";trn rbr chp:10;RAM,FC,Surendrajit;Fatal Tornado Kick;;;t8-p2-fahkumram-grf.3x.mp4;Fahkumram-GRF.3*;fahkumram
...GRF.3*~d;L,h;15,17;i27,i23;-12;+11a (+10);;"* Balcony Break
* Consumes GRF
* Partially consumes remaining Heat time
* +31a (+5) if only the 2nd hit hits";bbr;;Surenradjit;;;t8-p2-fahkumram-grf.3x~d.mp4;Fahkumram-GRF.3*~d;fahkumram
...GRF.4*;m;25;i36;+13 RAM;+42a (+32);;"* Tornado
* Guard Break
* Reversal Break
* Consumes GRF
* Partially consumes remaining Heat time
* Transition to +13 RAM on block
* Cancel to FC with F
* Cancel to Surendrajit with D at frames 16-24? of Tornado Kick
* 10 chip damage on block";trn rbr chp:10;RAM,FC,Surendrajit;Fatal Erupting Knee;;;t8-p2-fahkumram-grf.4x.mp4;Fahkumram-GRF.4*;fahkumram
GRF.1+2;sp;;;;;;"* Consumes GRF
* Partially consumes remaining Heat time
* Power crush 5~19";pc5~19;;Garuda Pressure;;;t8-p2-fahkumram-grf.1+2.mp4;Fahkumram-GRF.1+2;fahkumram
GRF.1+2,P;sp, m;20;i21;-9;+13g;;"* Transitions to +13g RAM
* Only occurs when GRF.1+2 absorbs an attack
* r21? freeze for the opponent after absorbing an attack 
* i36? effective startup
* 8 chip damage on block";chp:8;RAM;Garuda Pressure (counterattack);RAM;;t8-p2-fahkumram-grf.1+2,p.mp4;Fahkumram-GRF.1+2,P;fahkumram
RAM.1;m;20;i19;+1;+20a (+3);;"* Balcony Break
* Elbow
* 6 chip damage on block";bbr elb chp:6;;Nandaka;;;t8-p2-fahkumram-ram.1.mp4;Fahkumram-RAM.1;fahkumram
RAM.2;m!;43;i40;!;+18a (+8);;"* Balcony Break
* Unblockable";bbr;;Sharnga;;;t8-p2-fahkumram-ram.2.mp4;Fahkumram-RAM.2;fahkumram
RAM.3;m;20;i21;-11;-6;;;;;;;;t8-p2-fahkumram-ram.3.mp4;Fahkumram-RAM.3;fahkumram
RAM.3,4;m, h;20, 25;i21, i24;-9;+13a;;"* Balcony Break
* Combos from 1st hit
* 10 chip damage on block
* Jails from 1st hit";bbr chp:10;;Brahmastra;;;t8-p2-fahkumram-ram.3,4.mp4;Fahkumram-RAM.3,4;fahkumram
RAM.4;l;31;i21;-13;+11a;;* Balcony Break;bbr;;Varunapasha;;;t8-p2-fahkumram-ram.4.mp4;Fahkumram-RAM.4;fahkumram
RAM.db;;;;;;;* Cancels RAM;;;;;;t8-p2-fahkumram-ram.db.mp4;Fahkumram-RAM.db;fahkumram
GRF.f,F+4~3,2;L, m (t);15, 30;i19~20, i25;+0;+0d;;"* Balcony Break
* Consumes GRF
* Partially consumes remaining Heat Time
* Shift to attack throw on hit
* Combos from 1st hit
* 6 chip damage on block";bbr chp:6;;Fatal Ramasura;;;t8-p2-fahkumram-f,f+4~3,grf.2.mp4;Fahkumram-f,F+4~3,GRF.2;fahkumram
hFC.1;sl;5;i10;-5;+6;;"* Transition to r24 with f
* +6c on crouching hit
* High crush 1~";cs1~;FC;Crouch Jab;r24 FC;;t8-p2-fahkumram-hfc.1.mp4;Fahkumram-hFC.1;fahkumram
hFC.2;sl;13;i12;-9;+2;;"* Elbow
* High crush 1~40";elb cs1~40;FC;Quick Low Elbow;r28 FC;;t8-p2-fahkumram-hfc.2.mp4;Fahkumram-hFC.2;fahkumram
hFC.3;L;10;i16;-17;-6;;"* -6c on crouching hit
* High crush 1~";cs1~;FC;Crouch Spin Kick;r36 FC;;t8-p2-fahkumram-hfc.3.mp4;Fahkumram-hFC.3;fahkumram
hFC.4;l;6;i12;-15;-4;;"* -4c on crouching hit
* High crush 1~";cs1~;FC;Crouch Shin Kick;r34 FC;;t8-p2-fahkumram-hfc.4.mp4;Fahkumram-hFC.4;fahkumram
1+3;t;35;i12;-3;+0d;;"* Homing
* Throw break 1 or 2";hom;;Killer Sweep;r31;;t8-p2-fahkumram-1+3.mp4;Fahkumram-1+3;fahkumram
2+4;t;35;i12;-6;+0d;;"* Homing
* Throw break 1 or 2
* Sideswaps on hit";hom;;Raging Knee;r31;;t8-p2-fahkumram-2+4.mp4;Fahkumram-2+4;fahkumram
Back Throw;t;50;i12;;+0d;;* Unbreakable throw;;;Checkmate;;;t8-p2-fahkumram-back-throw.mp4;Fahkumram-Back Throw;fahkumram
Left Throw;t;40;i12;-3;+0d;;"* Homing
* Throw break 1";hom;;Killer Sweep;;;t8-p2-fahkumram-left-throw.mp4;Fahkumram-Left Throw;fahkumram
RAM.1+3;t!;40;i23;!;-3d;;"* Homing
* Floor Break
* Unbreakable throw
* Grants GRF on hit";hom fbr;;Sudarshana Chakra;;;t8-p2-fahkumram-ram.1+3.mp4;Fahkumram-RAM.1+3;fahkumram
Right Throw;t;40;i12;-3;+0d;;"* Homing
* Throw break 2
* Sideswaps on hit";hom;;Raging Knee;;;t8-p2-fahkumram-right-throw.mp4;Fahkumram-Right Throw;fahkumram
uf+1+2;t;40;i12;-3;+0d;;"* Balcony Break
* Throw break 1+2";bbr;;Genocidal Rush;r27;;t8-p2-fahkumram-uf+1+2.mp4;Fahkumram-uf+1+2;fahkumram
