Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
BT.f+3+4;;;;;;;"* Low crush 6~21
* Floating state 22~24";js6~21 fs22~24;LIB;Libertador (Regreso);r33 LIB;;File:t8-p2-azucena-bt.f+3+4.mp4;Azucena-BT.f+3+4;azucena
LIB.1;h;14;i13;+3;+8;;"* 4 chip damage on block
* 5 chip damage on block during heat";;LIB;;r22 LIB;;File:t8-p2-azucena-lib.1,2.mp4;Azucena-LIB.1;azucena
LIB.1,2;h, h;14, 20;i13, i24~25;-5;+17a (+8);;"* Balcony Break
* Combo from 1st hit with 6f delay
* Input can be delayed 9f
* Move can be delayed 7f
* 6 chip damage on block
* Cancel to BT -15 -10 r18 with B";bbr;BT;Blend Tempestad;r32;;File:t8-p2-azucena-lib.1,2.mp4;Azucena-LIB.1,2;azucena
LIB.2;m;22;i14~15;-8;+22g;;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Balcony Break";he bbr;;Golpe Cappuccino;r28;;File:t8-p2-azucena-lib.2.mp4;Azucena-LIB.2;azucena
LIB.3;L;15;i16~17;-9;+2;;;;BT;Acerbic Low Kick;r27 BT;;File:t8-p2-azucena-lib.3.mp4;Azucena-LIB.3;azucena
LIB.3,1;L, m;15, 20;i16~17, i22~23;-10;+21d;;"* Spike
* Combo from 1st CH with 7f delay
* Move can be delayed 8f
* On block only regular i10 punishers are guaranteed, even though she is backturned";spk;BT;Blend Reganar;r32 BT;;File:t8-p2-azucena-lib.3,1.mp4;Azucena-LIB.3,1;azucena
LIB.4;m;14;i15~16;-3;+10;+10a;;;LIB;;r24 LIB;;File:t8-p2-azucena-lib.4,1,2.mp4;Azucena-LIB.4;azucena
LIB.4,1;m, h;14, 10;i15~16, i23~24;-1;+5;+10;"* Combo from 1st hit with 9f delay
* Launches from first counter hit";;;;r19;;File:t8-p2-azucena-lib.4,1,2.mp4;Azucena-LIB.4,1;azucena
LIB.4,1,2;m, h, m;14, 10, 23;i15~16, ,i28~29;-10;+67a (+51);;"* Tornado
* Balcony Break
* Combo from 2nd CH with 1f delay
* Move can be delayed 10f";trn bbr;;Blend Asaltar;r33;;File:t8-p2-azucena-lib.4,1,2.mp4;Azucena-LIB.4,1,2;azucena
LIB.4,2;m, M;14, 21;i15~16, i25~26;-13;+16a;;"* Balcony Break
* Spike
* Combo from 1st hit with 5f delay
* Will not wall splat when the first hit is a counter hit due to float state";bbr spk;;Blend Martillo;r33;;File:t8-p2-azucena-lib.4,2.mp4;Azucena-LIB.4,2;azucena
LIB.1+2;M;23;i18~19;-14;+38a (+28);;"* Tornado
* Cancel to r20 BT with B
* Low crush 20~30
* Floating state 31~33";trn js20~30 fs31~33;BT;Rana Barista;r35;;File:t8-p2-azucena-lib.1+2.mp4;Azucena-LIB.1+2;azucena
LIB.3+4;h;25;i16~17;-2;+32a;;"* Strong Aerial Tailspin
* Homing
* Balcony Break
* 7 chip damage on block
* +3 frame advantage and 10 chip damage on block after absorbing an attack in power crush state
* Power crush 7~15";hom bbr pc7~15;;El Niño High Kick;r31;;File:t8-p2-azucena-lib.3+4.mp4;Azucena-LIB.3+4;azucena
LIB.B;;;;;;;"Completely evades high or low attacks
* Parry state 1~";ps1~;LIB;Salida Castillo;r1 LIB;;File:t8-p2-azucena-lib.b.mp4;Azucena-LIB.B;azucena
LIB.F;;;;;;;"* Completely evades high or low attacks
* Parry state 1~";ps1~;LIB;Azucena Admission;r1 LIB;;File:t8-p2-azucena-lib.f.mp4;Azucena-LIB.F;azucena
LIB.P (High);;0;;;;;"* Restores recoverable health
* Frame advantage depends on the move that gets parried
* is1~16";is1~16;LIB;Crema Petalo;r22 LIB;;File:t8-p2-azucena-lib.p-high.mp4;Azucena-LIB.P (High);azucena
LIB.P (Low);m,m;15,20;i7~8 i19~20;;+8;;"* Restores recoverable health
* Will cause a juggle on lows with float properties
* is1~6
* Floating state 7
* Low crush 8~19
* Floating state 20~22";is1~6 fs7 js8~19 fs20~22;LIB;Flush Valve Gracia;r26 LIB;;File:t8-p2-azucena-lib.p-low.mp4;Azucena-LIB.P (Low);azucena
LIB.U;;;;;;;"* Completely evades high or low attacks
* Parry state 1~";ps1~;LIB;Milagros Show;r1 LIB;;File:t8-p2-azucena-lib.u_d.mp4;Azucena-LIB.U_D;azucena
LIB.b,b;;;;;;;* Can be canceled at r20 with b+1 or uf+1, performs the same attack as uf+1;;LIB;Caer Back Funnel;r45 LIB;;File:t8-p2-azucena-lib.b,b.mp4;Azucena-LIB.b,b;azucena
LIB.d+3;m;25;i24~26;+2;+13a;+38a;"* Balcony Break
* Floor Break on airborne hit
* High crush 6~";bbr cs6~;FC;Pedalada Tron;r35 FC;;;Azucena-LIB.d+3;azucena
LIB.d+4;L;14;i19~20;-31;-2;;;;;;r31;;File:t8-p2-azucena-lib.d+4,4.mp4;Azucena-LIB.d+4;azucena
LIB.d+4,4;L, h;14, 27;i19~20, i30~31;-7;+14a (+5);;"* Balcony Break
* Combo from 1st hit";bbr;;Blend Cortar;r34;;File:t8-p2-azucena-lib.d+4,4.mp4;Azucena-LIB.d+4,4;azucena
LIB.f,f;;;;;;;;;LIB;Libertador (Varios);r28 LIB;;File:t8-p2-azucena-lib.f,f.mp4;Azucena-LIB.f,f;azucena
1+3;t;35;i12~14;-3;+0d;;* Throw break 1 or 2;;;Amaru Head Squeeze;r31;;File:t8-p2-azucena-1+3.mp4;Azucena-1+3;azucena
2+4;t;35;i12~14;-3;+0d;;"* Throw break 1 or 2
* Side switch on hit and break";;;El Dorado Neck Snap;r31;;File:t8-p2-azucena-2+4.mp4;Azucena-2+4;azucena
Back throw;t;50;;;+0d;;"* Unbreakable
* Side switch";;;Caffeine Abduction;;;File:t8-p2-azucena-back-throw.mp4;Azucena-Back throw;azucena
Left throw;t;40;;-3;+0d;;* Throw break 1;;;Urubamba Neck Lock;;;File:t8-p2-azucena-left-throw.mp4;Azucena-Left Throw;azucena
Right throw;t;40;;-3;-3d;;* Throw break 2;;;Giratorio Sleeper Throw;;;File:t8-p2-azucena-right-throw.mp4;Azucena-Right Throw;azucena
Tackle.2,1,2,1;t;5,5,5,15;;;+0d;;"* Throw break 1 for right punches
* Throw break 2 for left punches
* Only 1st and 4th hits can be blocked
* Inputs are reversed for tackle from behind
* Can cancel the last punch to Arm Breaker with 1+2";;;Ultimate Punch;;;File:t8-p2-azucena-tackle.2,1,2,1.mp4;Azucena-Tackle.2,1,2,1;azucena
Tackle.1+2;t;25;;-9;+1d;;* Throw break 1+2;;;Arm Breaker;;;File:t8-p2-azucena-tackle.1+2.mp4;Azucena-Tackle.1+2;azucena
d+1+3;t(m);35;i12~13;;+0d;;"* Heat Engager

* Regains heat during heat
* Crouch throw
* Unbreakable
* Can't Heat Dash cancel";he;;Smell the Coffee;r28;;File:t8-p2-azucena-d+1+3.mp4;Azucena-d+1+3;azucena
hFC.1+2;t;0;i32;-5;+3;;"* Throw break 1+2 in a 4f window, frames 1~4
* Reverse tackle with 1+2 in a 2f window, frames 18~19
* Works on standing and crouching opponent
* Can be done from Crouch Level 1";;;Ultimate Tackle;r33;;File:t8-p2-azucena-fc.1+2.mp4;Azucena-hFC.1+2;azucena
uf+1+2;t;40;i11;+0;-3d;;"* Throw break 1+2
* side switch on hit";;;Inti Raymi Necklace;r28;;File:t8-p2-azucena-uf+1+2.mp4;Azucena-uf+1+2;azucena
