Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
HRM.b+3,2;L, m;12, 27 (18);i20~21, i31~32;-16;+4a (-5) / +0a (-1);;"* Balcony Break
* Airborne combo from 1st hit (+0a (-1))
** Combo deals [30; 12] damage";bbr;;Twin Dragon Acceptance;r39;;File:t8-p2-leroy-hrm.b+3,1+2.mp4;Leroy-HRM.b+3,2;leroy
HRM.b+4;L;17;i20~21;-13;+4c;+28a;"Homing
* High crush 8~37";hom cs8~37;;Razor Sweep;r31;;File:t8-p2-leroy-hrm.b+4.mp4;Leroy-HRM.b+4;leroy
HRM.f+1;h;17;i14~15;+0;+15g;;Balcony Break;bbr;;Villain Slayer;r27;;File:t8-p2-leroy-hrm.f+1.mp4;Leroy-HRM.f+1;leroy
HRM.f+4;M;21;i26~29;+0;+40a;;"8 chip damage on block
* Low crush 13~30";js13~30;;Duan Tou Xuan Feng Jiao;r33;;File:t8-p2-leroy-hrm.f+4.mp4;Leroy-HRM.f+4;leroy
OTG.db+2;l;;i17~18;-16;-5;;Power up during Heat (partially uses remaining Heat time);;;;;;;Leroy-OTG.db+2;leroy
OTG.db+2,1+2;l, l;;i17~18, ;-13;-2;;;;;Tremor Punch;;;;Leroy-OTG.db+2,1+2;leroy
P.b+2,1;m;35;i13;-10;+21g;;"* Balcony Break
* Elbow (last hit)
* Alternate input: P.b+2,2
* power up during Heat (partially uses remaining Heat time)";bbr;;Chain Punch: Branch;;;;Leroy-P.b+2,1;leroy
1+3;t;35;i12~14;-3;;;"* Floor Break
* Homing
* Throw break: 1 or 2
* Opponent status on hit: FUFT perpendicular";fbr hom;;Devastating Chain Punch;r31;;;Leroy-1+3;leroy
2+4;t;35;i12~14;-3;;;"* Homing
* Throw break: 1 or 2
* Opponent status on hit: FUFA
* Side switch on hit";hom;;Corkscrew Strike;r31;;;Leroy-2+4;leroy
Back throw;t;50;i12~14;;;;"* Spike
* Throw break: none
* Opponent status on hit: FDFA";spk;;Lone Dragon's Rage;;;;Leroy-Back throw;leroy
Left throw;t;40;i12~14;-3;;;"* Spike
* Throw break: 1
* Opponent status on hit: FUFT perpendicular";spk;;Devastating Chain Punch;;;;Leroy-Left throw;leroy
Right throw;t;40;i12~14;-3;;;"* Throw break: 2
* Opponent status on hit: FUFA
* Side switch on hit";;;Corkscrew Strike;;;;Leroy-Right throw;leroy
uf+1+2;t;35;i12~14;-2;;;"* Throw break: 1+2
* Opponent status on hit: FUFA off-axis to the left";;;Lian Jin Xuan Feng Jiao;;;File:t8-p2-leroy-uf+1+2.mp4;Leroy-uf+1+2;leroy
