Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
HBS.b+1+2,1+2;L, L;16, 33;i26~29, i22~24;-29c;+8a;;"* Balcony Break
* Head
* Combo from 1st CH
* Panda: Reduced attack range and vertical hitbox (does not hit as high)
* High crush 1~59";bbr hed cs1~59;;Break'n;r51;;File:t8-p2-kuma-hbs.b+1+2,1+2.mp4;Kuma-HBS.b+1+2,1+2;kuma
HBS.df+1;m;23;i25~27;-7;+20a (+11);;"* Homing
* Balcony Break
* Strong Aerial Tailspin
* 9 chip damage";hom bbr;;Hornet Buster;r28;;;Kuma-HBS.df+1;kuma
HBS.df+2;m;20;i15~16;-17;+35a (+25);;* Tornado;trn;;Big Tree;r34;;File:t8-p2-kuma-hbs.df+2.mp4;Kuma-HBS.df+2;kuma
HBS.d+1+2;m;22;i16~20;-3;+4;+76a (+60);"* Tornado
* Transition to HBS
* Tornado on CH only
* t44? r24? on hit
* Panda: Increased vertical attack hitbox height. Decreased attack range and height hitbox on frames 18-20 (does not hit as deep or high)";trn;HBS,HBS;Frolicking Bear;r26? HBS;;File:t8-p2-kuma-hbs.d+1+2.mp4;Kuma-HBS.d+1+2;kuma
HBS.d+3+4;sp;;;;;;* Transition to FDFA;;FDFA,FDFA;Hunting to Play Dead;r30? FDFA;;File:t8-p2-kuma-hbs.d+3+4.mp4;Kuma-HBS.d+3+4;kuma
HBS.f,f;sp;;i26~i31;+14~+19;+20~+25;;"* Transition to ROL
** Can transition to r20? HBS with D or 3+4
** Can transition to r13? FC
* Becomes SM projectile 5dmg attack during Heat (Consumes 120F of remaining Heat time)
** +14~+19 or -6~-1 HBS or +1~+6 FC on block 
** +20~+25 or +0~+5 HBS or +7~+12 FC on hit";;ROL,HBS,FC,ROL;Bear Roll;r31 ROL;;;Kuma-HBS.f,f;kuma
HBS.f+3+4;L;25;i16~22;-11;+37a (+28);+69a (+22);"* Balcony Break
* Hip
* Transition to SIT during attack active frames
* Unparryable?
* Very short hitbox reach
* Low crush 9~21
* Floating state 22~";bbr hip js9~21 fs22~;SIT,SIT;Hunting Hip Smash;r15? SIT;;File:t8-p2-kuma-hbs.f+3+4.mp4;Kuma-HBS.f+3+4;kuma
OTG.d+1+4;l,ub(l);16 (11),48 (33);i55~110,i25~38;N/A;8 (0) / +14;;"* Cancel to BT with input OTG.d+1+4,3+4
* More frame advantage when hitting standing opponent";;BT;Dance With Me;;;;Kuma-OTG.d+1+4;kuma
ROL.1;h;31;i15~16;+4;+35d (+27);;"* Balcony Break
* Tornado
* Guard Break during Heat
* Power up during Heat: +13 on block guard break (Uses 240F of remaining Heat time)";bbr trn;;Bear Shove;;;File:t8-p2-kuma-rol.1.mp4;Kuma-ROL.1;kuma
ROL.2;m;21;i17~19;-17;+28a (+18);;;;;Bear Backhand;;;File:t8-p2-kuma-rol.2.mp4;Kuma-ROL.2;kuma
ROL.3;l;20;i18~26;-18;+33a;;Recovers in FUFT;;FUFT;Bear Slide;FUFT;;File:t8-p2-kuma-rol.3.mp4;Kuma-ROL.3;kuma
ROL.4;M;20;i26~30;+7;+26a;;Recovers in FUFT;;FUFT;Bear Rolling Kick;FUFT;;File:t8-p2-kuma-rol.4.mp4;Kuma-ROL.4;kuma
ROL.1+2;SM;22;i10~40;-30;+45a;;"* Recovers in FUFT on hit
* Recovers in off axis FUFT on block";;FUFT;Giant Roll;FUFT;;File:t8-p2-kuma-rol.1+2.mp4;Kuma-ROL.1+2;kuma
SIT.1;l;15;i21~22;-12;+4;+9;;;FC;;FC;;File:t8-p2-kuma-sit.1,1.mp4;Kuma-SIT.1;kuma
SIT.1,1;l, l;15, 13;i21~22, i25~26;-12;+6;;Combo from 1st CH;;FC;Double Trout Sweep;FC;;File:t8-p2-kuma-sit.1,1.mp4;Kuma-SIT.1,1;kuma
SIT.2;m;18;i19~21;-12;+73a (+57);;* Tornado;trn;;Trout Smash;;;File:t8-p2-kuma-sit.2.mp4;Kuma-SIT.2;kuma
SIT.3+4;M;20;i25;-12 / -10 ROL;-4a / -2a ROL;;* Transition to ROL with input SIT.F;;ROL;Rebound;;;File:t8-p2-kuma-sit.3+4.mp4;Kuma-SIT.3+4;kuma
SIT.f;sp;;N/A / i26~i31 Heat;+1~+6 / -6~-1 HBS;+7~+12 / 0~+5 HBS;;"* Alternative input: FC.3+4 or FDFA.f
* Transition to ROL
* Transition to HBS with input ROL.D or ROL.3+4
* Transition to FC with no input
* Becomes special mid attack during Heat (Uses 120F of remaining Heat time)";;ROL,HBS,FC,ROL;Bear Roll;ROL;;;Kuma-SIT.f;kuma
hFC.1;L;12;i19~21;-8;+2c;;"* Can be done from Crouch Level 1
* High crush 0~46";cs0~46;FC;Watch Your Feet;FC;;File:t8-p2-kuma-fc.1.mp4;Kuma-hFC.1;kuma
hFC.1+2;sp;;i26~i31;+1~+6;+7~+12;;"* Transition to ROL
* Becomes SM projectile 5dmg attack during Heat (Consumes 120F of remaining Heat time)
** +14~+19 or -6~-1 HBS or +1~+6 FC on block
** +20~+25 or +0~+5 HBS or +7~+12 FC on hit
* Can be done from Crouch Level 1
* Floating state 1~31";fs1~31;ROL,ROL;Bear Roll;r31 ROL;;;Kuma-hFC.1+2;kuma
1+3;th(h);35;i12~14;-3;+1;;"* Homing
* Throw break: 1 or 2
* Opponent status on hit: FUFT";hom;;Bear's Bite;;;File:t8-p2-kuma-1+3.mp4;Kuma-1+3;kuma
2+4;th(h);35;i12~14;-6;+1;;"* Homing
* Throw break: 1 or 2
* Opponent status on hit: FUFT
* Side switch on hit";hom;;Bear Hug;;;File:t8-p2-kuma-2+4.mp4;Kuma-2+4;kuma
Back throw;th(h);70;i12~14;;+1;;"* Throw break: none
* Opponent status on hit: FUFA";;;Swing Swung;;;;Kuma-Back throw;kuma
HBS.f+1+2;th(h);30;i26~27;;-2d;;"* Removes Recoverable Health
* Spike
* Throw break: none
* Opponent status on hit: FUFA
* Panda: Reduced attack range and vertical hitbox (does not hit as high)";spk;;Bear Toss;;;File:t8-p2-kuma-hbs.f+1+2.mp4;Kuma-HBS.f+1+2;kuma
Left throw;th(h);50;i12~14;-3;+1;;"* Throw break: 1
* Spike
* Opponent status on hit: FUFT";spk;;Bear Slam;;;;Kuma-Left throw;kuma
Right throw;th(h);40;i12~14;-3;+1;;"* Throw break: 2
* Opponent status on hit: FUFT off axis";;;Choke Slam;;;;Kuma-Right throw;kuma
hcb,f+1+2;th(h);50;i11;+0;+5;;"* Throw break: 1+2
* 60 dmg if opponent hits the wall
* Opponent status on hit: FUFA
* Side switch on throw break and hit";;;Rock'n Roll Circus;;;File:t8-p2-kuma-hcb,f+1+2.mp4;Kuma-hcb,f+1+2;kuma
uf+1+2;th(h);35;i12~14;0;+26d (+7);;"* Throw break: 1+2
* Balcony Break
* Opponent status on hit: FUFT";bbr;;Headbutt;;;File:t8-p2-kuma-uf+1+2.mp4;Kuma-uf+1+2;kuma
