Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
AOP.uf+3,4;m, M;14, 17;i15, i15;-14;-3;+22g;* Alternate input AOP.ub+3,4 AOP.u+3,4;;;Double Scissor Kick;;;File:t8-p2-xiaoyu-aop.uf+3,4.mp4;Xiaoyu-AOP.uf+3,4;xiaoyu
AOP.uf+4;m;12;i16;-10;+1;;"* Transition to AOP with D (-12, +0)
* Transition to BT with B (-15, -3)
* Alternate input AOP.u+4
* Low crush";js;AOP,BT,FC;;FC;;File:t8-p2-xiaoyu-aop.uf+4,4.mp4;Xiaoyu-AOP.uf+4;xiaoyu
AOP.uf+4,4;m, m;12, 12;i16, i23;-12;-1;;"* Alternate input AOP.u+4,4
* Low crush";js;FC;Flower Power;FC;;File:t8-p2-xiaoyu-aop.uf+4,4.mp4;Xiaoyu-AOP.uf+4,4;xiaoyu
BT.1;m;17;i16~18;-5;+4;+64a;"* Elbow
* Jab evasion";elb;BT;;r24 BT;;File:t8-p2-xiaoyu-bt.1,2.mp4;Xiaoyu-BT.1;xiaoyu
BT.1,2;m, m;17, 20;i16~18, i24~25;-13;+17a;;"* Tornado
* Balcony Break 
* Combo from 1st hit
* Interrupt with i6
* Move is delayed 2F
* Move cannot be delayed
* Cancel to r15 FC with D at frame 18 (-16/-7/+53a)
* Low crush 9~21";trn bbr js9~21;FC;Waking Prominence;r32;;File:t8-p2-xiaoyu-bt.1,2.mp4;Xiaoyu-BT.1,2;xiaoyu
BT.2;h;9;i12;+0;+6;;*;;BT;;BT;;File:t8-p2-xiaoyu-bt.2,1,4.mp4;Xiaoyu-BT.2;xiaoyu
BT.2,1;h, h;9, 8;i12, i14;-1;+6;+10;"* Transition to HYP with B (-2, +5)
* Combos from 1st hit
* Jail from 1st block";;HYP;;;;File:t8-p2-xiaoyu-bt.2,1,4.mp4;Xiaoyu-BT.2,1;xiaoyu
BT.2,1,4;h, h, M;9, 8, 15;i12, ,i18~20;-18;+33a (+23);;"* Combo from 2nd CH with 11F delay
* Jail from 2nd block with no delay
* Move can be delayed by 14F";;;Dark & Stormy;;;File:t8-p2-xiaoyu-bt.2,1,4.mp4;Xiaoyu-BT.2,1,4;xiaoyu
BT.2,2;h, m;9, 12;i12, i21~23;-7;+5;;* Combos from 1st CH;;BT;;BT;;File:t8-p2-xiaoyu-bt.2,2,1.mp4;Xiaoyu-BT.2,2;xiaoyu
BT.2,2,1;h, m, m,M,M;9, 12, 7,7,7;i12, ,i12~14,i17~19,i21~27;-11;+5c;;"* Transition to AOP with D (-10, +5)
* Combos from 2nd hit";;AOP,FC;Turn of Fortune;FC;;File:t8-p2-xiaoyu-bt.2,2,1.mp4;Xiaoyu-BT.2,2,1;xiaoyu
BT.3;M;13;i16;-5;+12;;"* +21d on backturned hit
* Low crush 5~";js5~;BT;Peg Leg;BT;;File:t8-p2-xiaoyu-bt.3.mp4;Xiaoyu-BT.3;xiaoyu
BT.4;M;13;i13~15;-18;+33a (+23);;*;;;Mistrust;;;File:t8-p2-xiaoyu-bt.4.mp4;Xiaoyu-BT.4;xiaoyu
BT.1+2;m,m;6,6;i16~18,i3~5;-6;+8;;*;;;;;;File:t8-p2-xiaoyu-bt.1+2,4.mp4;Xiaoyu-BT.1+2;xiaoyu
BT.1+2,4;m,m, h;6,6, 20;i16~18,i3~5, i23~24;+3;+19a (+10);;"* Heat Engager

* Heat Dash +5, +62a (+42)

* Balcony Break
* Combo from 1st hit with 14F delay
* Move can be delayed by 8F
* Input can be delayed by 15F
* 6 chip damage on block";he bbr;BT;Battering Storm;BT;;File:t8-p2-xiaoyu-bt.1+2,4.mp4;Xiaoyu-BT.1+2,4;xiaoyu
BT.1+2,1+2;m,m, m;6,6, 6,6;i16~18,i3~5, i17~18, i4~5;-13;+8d;;"* Combo from 1st hit with 15F delay
* Move can be delayed by 8F
* Input can be delayed by 15F";;;Battering Winds;;;File:t8-p2-xiaoyu-bt.1+2,1+2.mp4;Xiaoyu-BT.1+2,1+2;xiaoyu
BT.3+4;m;25;i18~19;-16;+10a (+1);+33a;"* Balcony Break
* Low crush 9";bbr js9;BT;Monkey Kick;BT;;File:t8-p2-xiaoyu-bt.3+4.mp4;Xiaoyu-BT.3+4;xiaoyu
BT.b+1+2;m;25;i17~18;-14;+21a (+16);;"* Balcony Break
* Shoulder
* -9 on block if an attack is absorbed
* 10 chip damage on block after absorbing an attack in power crush state
* Power crush 6~16";bbr shd pc6~16;;Scorched Feather Tackle;r34;;;Xiaoyu-BT.b+1+2;xiaoyu
BT.db+4;L;0;i15;+2c;+2c;+14;* Alternate input BT.df+4;;;Reverse Knee Cracker;;;File:t8-p2-xiaoyu-bt.db+4.mp4;Xiaoyu-BT.db+4;xiaoyu
BT.d+1+3;;;;;+51a (+35);;"* Low Parry from BT
* Alternate input BT.d+2+4
* Parry state 1?~14?";ps1?~14?;;Reverse Low Parry;r25?;;;Xiaoyu-BT.d+1+3;xiaoyu
BT.d+3;L;12;i16;-12;+7c;;*;;;;;;File:t8-p2-xiaoyu-bt.d+3,4.mp4;Xiaoyu-BT.d+3;xiaoyu
BT.d+3,4;L, h;12, 20;i16, i19;-5;+20a (+11);+37a;"* Strong Aerial Tailspin
* Balcony Break
* Combo from 1st CH with 12F delay
* Move can be delayed by 10F
* Input can be delayed by 12F";bbr;;Spinning Crane;;;File:t8-p2-xiaoyu-bt.d+3,4.mp4;Xiaoyu-BT.d+3,4;xiaoyu
BT.d+4;L;19;i20~22;-26;-1;+27d;"* Instant Tornado
* Clean hit damage: 20
* +27d on clean hit
* High crush 8~";cs8~;;Hou Sao Tui;;;File:t8-p2-xiaoyu-bt.d+4.mp4;Xiaoyu-BT.d+4;xiaoyu
BT.d+3+4;;;;;;;"* Xiaoyu spins and steps to the right
* Alternate input BT.u+3+4 (steps to the left)";;;Spin Tornado Up (Down);;;File:t8-p2-xiaoyu-bt.d+3+4.mp4;Xiaoyu-BT.d+3+4;xiaoyu
BT.f,F+3+4;M (t);15 (43);i39;+4;+39d;;"* Unbreakable throw when connecting at close range on front standing hit
* Chip on block [9]
* Low crush 10~";chp js10~;BT;Back Layout;BT;;File:t8-p2-xiaoyu-bt.f,f+3+4.mp4;Xiaoyu-BT.f,F+3+4;xiaoyu
BT.f+1+2;m;21;i23;-8;+3;+5;"* Punch parry
** 50 damage, +20d
** Transition to BT
* Parry state 1~5?";ps1~5?;BT;Spinning Push Hands;;;File:t8-p2-xiaoyu-bt.f+1+2.mp4;Xiaoyu-BT.f+1+2;xiaoyu
BT.f+3+4;;;;;;;"* ""Cali Roll""
* High crush 1~8
* Low crush 9~
* High crush 28~30";cs1~8 js9~ cs28~30;BT;;FC BT;;File:t8-p2-xiaoyu-bt.f+3+4,3+4.mp4;Xiaoyu-BT.f+3+4;xiaoyu
BT.f+3+4,3+4;M;23;i12;-11;+40a (+30);;"* ""Cali Roll""
* High crush 1?~13?
* Floating state 1?~13?";cs1?~13? fs1?~13?;BT;Cyclone Left;BT;;File:t8-p2-xiaoyu-bt.f+3+4,3+4.mp4;Xiaoyu-BT.f+3+4,3+4;xiaoyu
BT.uf+1;L;15;i33;-7;+12g c;;"* Transition to AOP
* Cancel to FC with D
* Alternate input BT.u+1
* Low crush 9~";js9~;AOP,FC,AOP;Silver Needle;AOP;;;Xiaoyu-BT.uf+1;xiaoyu
CH AOP.d+1;l,t;40;i19;-12;+0;;"* Floor Break
* Attack throw on CH
* High crush";fbr cs;;Return to the Nest;;;;Xiaoyu-CH AOP.d+1;xiaoyu
HYP.2;m;25;i18;-4;+22 (-13);;"* Heat Engager

* Heat Dash +5, +36a (+26)

* Balcony Break
* Powered UpBased on the number of steps taken in HYP:HYP.2 damage increases and becomes plus on block. See the charts in th HYP section for more details. up when in Heat or based on the number of steps taken.
* Consumes 240?F of heat timer during heat
* 9 chip damage on block (2 steps)
* 14 chip damage on block (3 steps)";he bbr;;Spin Sticker;;;File:t8-p2-xiaoyu-hyp.2.mp4;Xiaoyu-HYP.2;xiaoyu
HYP.3;L;17;i20;-13;+7c;;"* Homing
* Powered UpBased on the number of steps taken in HYP:HYP.3 damage increases and becomes more plus on hit. See the charts in th HYP section for more details. up when in Heat or based on the number of steps taken.
* Consumes 600F of heat timer during heat
* High crush 6~30";hom cs6~30;;Blue Luan Sweep;;;File:t8-p2-xiaoyu-hyp.3.mp4;Xiaoyu-HYP.3;xiaoyu
HYP.4;h;20;i14;-2;+57a;;* Balcony Break;bbr;;Falling Tiger Kick;;;File:t8-p2-xiaoyu-hyp.4.mp4;Xiaoyu-HYP.4;xiaoyu
HYP.1+2;;;;;;;"* Starts taking steps in the opposite direction
* Can be performed any time in HYP after 25F from manual stance transition, or 20?F after other stance transitions?
* Parry state 2?~11?";ps2?~11?;HYP;Hypnotist;r20 HYP;;;Xiaoyu-HYP.1+2;xiaoyu
HYP.2+3;m!;40;i61;;+10d;;"* Unblockable
* Cancel to BT with BB";;BT;Thunder Strike;;;File:t8-p2-xiaoyu-hyp.2+3.mp4;Xiaoyu-HYP.2+3;xiaoyu
HYP.3+4;h;20;i25;+8;+30a;;"* Strong Aerial Tailspin
* Cancel to BT with B
* Chip on block [8]
* Low crush 12~";chp js12~;BT;Deadly Orchid;;;File:t8-p2-xiaoyu-hyp.3+4.mp4;Xiaoyu-HYP.3+4;xiaoyu
H.f,F+1,2;m, m;13, 20;i15, i26~28;+6;+24d;+50a;"* Balcony Break
* Partially uses remaining Heat time
* Combos from 1st hit
* Transition to with F (+4, +22d, +48a)
* Low crush";bbr js;BT;Bai Lian Yan Di Po;BT;;;Xiaoyu-f,F+1,H.2;xiaoyu
hFC.1;sl;5;i10;-5;+6;;* High crush 1~34;cs1~34;FC;;FC;;;Xiaoyu-hFC.1;xiaoyu
hFC.2;sl;8;i11;-4;+7;;* High crush 1~34;cs1~34;FC;;FC;;;Xiaoyu-hFC.2;xiaoyu
hFC.3;L;11;i15~17;-15;-4;;* High crush 1~49;cs1~49;FC;;FC;;File:t8-p2-xiaoyu-fc.3,2,1,4.mp4;Xiaoyu-hFC.3;xiaoyu
hFC.3,2;L, h;11, 6;i15~17, i18;+0;+7;;* Combo from 1st hit CH;;BT;;BT;;File:t8-p2-xiaoyu-fc.3,2,1,4.mp4;Xiaoyu-hFC.3,2;xiaoyu
hFC.3,2,1;L, h, h;11, 6, 6;i15~17, ,i14;-1;+6;+10g;"* Transition to HYP with B (-2, +5)
* Combo from 2nd hit
* Jail from 2nd block";;HYP;;;;File:t8-p2-xiaoyu-fc.3,2,1,4.mp4;Xiaoyu-hFC.3,2,1;xiaoyu
hFC.3,2,1,4;L, h, h, M;11, 6, 6, 12;i15~17, ,i18~20;-18;+33a (+23);;"* Combo from 3rd hit CH with 11F delay
* Jail from 3rd block with no delay
* Move can be delayed by 14F";;;Fire Dancer;;;File:t8-p2-xiaoyu-fc.3,2,1,4.mp4;Xiaoyu-hFC.3,2,1,4;xiaoyu
hFC.4;l;6;i12;-15;-4;;"*
* High crush 1~46";cs1~46;FC;;FC;;;Xiaoyu-hFC.4;xiaoyu
1+3;t;35;i12;-6;+1d;;"* Homing
* Throw break 1 or 2";hom;;Jade;;;File:t8-p2-xiaoyu-1+3.mp4;Xiaoyu-1+3;xiaoyu
2+4;t;35;i12;-3;+0d;;"* Homing
* Throw break 1 or 2
* Side swap";hom;;Ruby;;;File:t8-p2-xiaoyu-2+4.mp4;Xiaoyu-2+4;xiaoyu
AOP.1+3;t;35;i12;-6;+1d;;"* Actual startup: i32
* AOP.1+3: Xiaoyu rolls to her left and throws (Throw break 1)
* AOP.2+4: Xiaoyu rolls to her right and throws (Throw break 2)
* Cancel to r40 FC with D
* High crush 1~30";cs1~30;FC;Feng Huang Zhuan Wu;;;File:t8-p2-xiaoyu-aop.1+3.mp4;Xiaoyu-AOP.1+3;xiaoyu
BT.f+1+3;t;35;i31;-6;+1d;;"* Homing
* Throw Break 1
* Alternate input BT.f+2+4 (Throw Break 2)
* Cancel to FC with D
* Low crush";hom js;FC;Bei Shen Zhuan Wu;;;File:t8-p2-xiaoyu-bt.f+1+3.mp4;Xiaoyu-BT.f+1+3;xiaoyu
BT.f+2+3;t;20;i31~33;-2;+20cs;;"* Homing
* Balcony Break
* Throw Break 1+2
* 16 additional damage on wall splat
* Cancel to FC with D
* Low crush 1~";hom bbr js1~;FC;Wang's Waning Moon (BT);;;;Xiaoyu-BT.f+2+3;xiaoyu
Back Throw;t;50;i12;;+0d;;* Unbreakable;;;Crank up;;;;Xiaoyu-Back Throw;xiaoyu
Left Throw;t;45;i12;-3;+0d;;* Throw break 1;;;Arm Flip;;;;Xiaoyu-Left Throw;xiaoyu
Right Throw;t;45;i12;-3;+0d;;* Throw break 2;;;Dump the Bucket;;;;Xiaoyu-Right Throw;xiaoyu
df+2+4;t;38;i12;-2;+0d;;"* Throw Break 2
* Floor Break
* Side Swap";fbr;;Dragon Fall;;;File:t8-p2-xiaoyu-df+2+4.mp4;Xiaoyu-df+2+4;xiaoyu
f+2+3;t;20;i14;-2;+20cs;;"* Balcony Break
* Throw Break 1+2
* 16 additional damage on wall splat
* Side Swap";bbr;;Wang's Waning Moon;;;;Xiaoyu-f+2+3;xiaoyu
uf+1+2;t;40;i12;+0;+0d;;"* Throw Break 1+2
* Side swap";;;Dislocator;;;File:t8-p2-xiaoyu-uf+1+2.mp4;Xiaoyu-uf+1+2;xiaoyu
