Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Name;Recovery;Image;Video;Wavu id;Character id
(airborne).f,F+4,3;m,m,th;8,8,8;i18,i24~25;;-1;;"* Balcony Break
* Power up based on Heaven and Earth level
**HAE lvl.0 16 damage
**HAE lvl.1 20 damage
**HAE lvl.2 28 damage
**HAE lvl.3 38 damage
*** lvl.3 causes Wallsplat
* Regain recoverable health";bbr;;Celestial Comet Punch;;;File:t8-p2-lidia-(airborne).f,f+4,3.mp4;Lidia-(airborne).f,F+4,3;lidia
CAT.1;m;26;i17;-4;+18a (+9);+38a (+30);Balcony Break;bbr;;Mid Left Thrust;r27;;File:t8-p2-lidia-cat.1.mp4;Lidia-CAT.1;lidia
CAT.2;h;12;i14~15;-10;+1;;;;;;r28;;File:t8-p2-lidia-cat.2,2.mp4;Lidia-CAT.2;lidia
CAT.2,2;h, m;12, 18;i14~15, i26~27;-10;+19a (+12);+73a (+57);"* Tornado
* Combo from 1st CH
* Just frame input within a 3f window (13~15) adds 2 damage";trn;;Rising Carp;r30;;File:t8-p2-lidia-cat.2,2.mp4;Lidia-CAT.2,2;lidia
CAT.2,3;h, m;12, 13;i14~15, i18~19;-10;+1;;Combo from 1st CH;;;;r29;;File:t8-p2-lidia-cat.2,3,1.mp4;Lidia-CAT.2,3;lidia
CAT.2,3,1;h, m, m;12, 13, 22;i14~15, ,i18;-10;+12a (+3);;"* Balcony Break
* Elbow
* Combo from 2nd hit with 10f delay
* Combo from 1st CH
* Move can be delayed 9f";bbr elb;;Enlightenment;r32;;File:t8-p2-lidia-cat.2,3,1.mp4;Lidia-CAT.2,3,1;lidia
CAT.3;h;20;i13~14;-4;+11g;;"* Heat Engager

* Heat Dash +5, +43d (+35)

* Balcony Break";he bbr;;High Left Reverse Hook Kick;r31;;File:t8-p2-lidia-cat.3.mp4;Lidia-CAT.3;lidia
CAT.4;L;14;i19~20;-6;+8c;+33a;"* Transition to WLF on hit or block only
* Crouching state ends early on frame 20 when transitioning to WLF
* WLF transition is -14
* Powered up based on Heaven and Earth Level
* HAE lvl.1 16 damage
* HAE lvl.2 18 damage
* HAE lvl.3 20 damage
* High crush 11~31";cs11~31;WLF;;r29;;File:t8-p2-lidia-cat.4,3+4.mp4;Lidia-CAT.4;lidia
CAT.4,3+4;L, M;14, 25;i19~20, i38~39;-18;+5a;;"* Spike
* Combo from 1st CH
* Jails from 1st hit
* HAE lvl.3:
*** Combos from 1st hit and decreases Heaven and Earth level by 1
* Low crush 21~25
* Floating state 26~39";spk js21~25 fs26~39;FC;Crouching Tiger, Rising Dragon;r34 FC;;File:t8-p2-lidia-cat.4,3+4.mp4;Lidia-CAT.4,3+4;lidia
CAT.1+2;m;25;i16;-1;+27g;+37 (+29);"* Tornado
* Transition to WLF on hit or block only";trn;WLF;Gojushiho;r29;;File:t8-p2-lidia-cat.1+2.mp4;Lidia-CAT.1+2;lidia
CAT.F;;;;;;;Actionable after 20f;;WLF;Cat Stance > Stalking Wolf Stance;r20 WLF;;File:t8-p2-lidia-cat.f.mp4;Lidia-CAT.F;lidia
CAT.b;;;;;;;"* After recovery, limited to blocking for 13 frames
* Takes 8f to cancel into block";;;Cat Stance > Cancel;r15;;File:t8-p2-lidia-cat.b,b.mp4;Lidia-CAT.b;lidia
CAT.b,B;;;;;;;"* Low crush 11~25
* Floating state 26~28";js11~25 fs26~28;;Cat Stance > Vacuity;r32;;File:t8-p2-lidia-cat.b,b.mp4;Lidia-CAT.b,B;lidia
HAE.1;m;21/23;i18~19;-11;+80a (+60);;"* Spike
* Power up based on Heaven and Earth level
* 7/6/4 chip damage on block
* -7 frame advantage after absorbing an attack in power crush state
* Guarantees grounded hit vs airborne opponent
* +51a on BT hit
* Power crush 7~17";spk pc7~17;;Heaven's Gavel: Injustice Banish;r36;;File:t8-p2-lidia-hae.1.mp4;Lidia-HAE.1;lidia
HAE.2;m,m;10,20/24/28;i13, i20~21;+2;+14a;;"* Balcony Break
* 7/11/12 chip damage on block
* Power up based on Heaven and Earth level
* +35a (-1) on hit with HAE level 3
* 2nd hit available on hit or block only";bbr;;Heaven's Sword: Wreath Puncture;r34;;File:t8-p2-lidia-hae.2.mp4;Lidia-HAE.2;lidia
HAE.1+2;h!;35/38/41;i16;;+0a;;"* Tornado
* Power up based on Heaven and Earth level";trn;;Heaven's Cannon: Crushing Defamation;r39;;File:t8-p2-lidia-hae.1+2.mp4;Lidia-HAE.1+2;lidia
HRS.1;h;22;i17;+1;+16g;;"* Balcony Break
* Homing
* Transition to WLF on hit or block
* +8 WLF frame advantage and 8 chip damage on block after absorbing an attack in power crush state
* Power crush 7~16";bbr hom pc7~16;WLF;Hachi-wari;r26;;File:t8-p2-lidia-hrs.1.mp4;Lidia-HRS.1;lidia
HRS.2;m,t;18,10;i16;-10;+8;;"* Heat Engager

* Heat Dash +5, +67a (+50)

* Transitions to attack throw on front hit
* Does not transition to throw when using Heat Dash
* Activates Heat when throw is completed
* Transition to r33 HAE on hit only when heat is not depleted
* Cancel HAE transition with B (+6)
* +6 on hit when heat is depleted";he;HAE;Unanimous Consent;r25;;File:t8-p2-lidia-hrs.2.mp4;Lidia-HRS.2;lidia
HRS.3;m;21;i22~24;-4;+14;;"* Strong Aerial Tailspin
* Balcony Break
* Homing
* 4 chip damage on block
* Low crush 9~27
* Floating state 28~30";bbr hom js9~27 fs28~30;;Kumo-geri;r29;;File:t8-p2-lidia-hrs.3.mp4;Lidia-HRS.3;lidia
HRS.4;m;20;i28;+8;+22d;+44a;"* Spike
* 6 chip damage on block
* Transition to WLF on hit or block only";spk;WLF;Muramasa;r25;;File:t8-p2-lidia-hrs.4.mp4;Lidia-HRS.4;lidia
HRS.1+2;L;17;i20~21;-18;-1c;+67a (+51);"* Powered up based on Heaven and Earth Level
** HAE lvl.1 19 damage
** HAE lvl.2 21 damage
** HAE lvl.3 23 damage +21a on hit, and decreases HAE level by 1
* High crush 8~";cs8~;FC;Low Chop;r36 FC;;File:t8-p2-lidia-hrs.1+2.mp4;Lidia-HRS.1+2;lidia
HRS.3+4;h;28;i20~21;+6;+32d;;"* Homing
* Transitions to WLF";hom;WLF;Higekiri;WLF;;;Lidia-HRS.3+4;lidia
HRS.F;;;;;;;Actionable after 20f;;WLF;Horse Stance > Stalking Wolf Stance;r20 WLF;;File:t8-p2-lidia-hrs.f.mp4;Lidia-HRS.F;lidia
HRS.b;;;;;;;"* After recovery, limited to blocking for 13 frames
* Takes 8f to cancel into block";;;Horse Stance > Cancel;r21;;File:t8-p2-lidia-hrs.b,b.mp4;Lidia-HRS.b;lidia
HRS.b,B;;;;;;;"* Low crush 11~25
* Floating state 26~28";js11~25 fs26~28;;Horse Stance > Vacuity;r32;;File:t8-p2-lidia-hrs.b,b.mp4;Lidia-HRS.b,B;lidia
OTG.d+1+2;L;24;i18~19;-13;+6c;;"* Spike
* Power up based on Heaven and Earth level
* Regain recoverable health";spk;;Veto;r31;;;Lidia-OTG.d+1+2;lidia
P.HAE;;;;;;;"* Transition to HAE
* Strong parry effect";;HAE,HAE;Heaven and Earth;r28 HAE;;;Lidia-P.HAE;lidia
P.b+1+3;h,h,h;5,5,20;i16, i16, i16;;+23a (+18);;"Input 2 within a 2f window (15~16) on the second punch, adds 2 damage
* 15
* 16";15 16;;Law of the Land;r32;;;Lidia-P.b+1+3;lidia
WLF.1;m;24;i22~36;+2;+30a (+22);;"* Tornado
* Balcony Break
* Cancel with b,b or f,f on frames 10~18
* 7 Chip damage on block
* Jab evasion";trn bbr;;Bassai-zuki;r34;;File:t8-p2-lidia-wlf.1.mp4;Lidia-WLF.1;lidia
WLF.1*;m;36;i36;+7;+57a;;"* Tornado
* 13 Chip damage on block";trn;;;r24;;;Lidia-WLF.1*;lidia
WLF.2;M;21;i15~16;-7;+22a (+5);+22a (+5);"* Balcony Break
* Steel pedal";bbr;;Jion Upward Thrust;r27;;File:t8-p2-lidia-wlf.2.mp4;Lidia-WLF.2;lidia
WLF.3;m;10;i17;-6;+4;;;;;;r31;;File:t8-p2-lidia-wlf.3,1.mp4;Lidia-WLF.3;lidia
WLF.3,1;m, m;10, 21;i17, i26;-6;+37a (+29);;"* Balcony Break
* Combo from 1st CH";bbr;;Mid Left Kick > Nimble Thrust;r28;;File:t8-p2-lidia-wlf.3,1.mp4;Lidia-WLF.3,1;lidia
WLF.4;L,M;10,20;i20,i23~25;-14c;+5c;;"* Floor Break
* Second hit available on hit or block only
* Power up based on Heaven and Earth level
**HAE lvl.0 30 damage
**HAE lvl.1 32 damage
**HAE lvl.2 34 damage
**HAE lvl.3 38 damage
*** lvl.3 +2d on hit";fbr;;Serpent Incision;r35;;File:t8-p2-lidia-wlf.4.mp4;Lidia-WLF.4;lidia
WLF.b;;;;;;;"* After recovery, limited to blocking for 13 frames
* Takes 8f to cancel into block";;;Stalking Wolf Stance > Cancel;r15;;File:t8-p2-lidia-wlf.b,b.mp4;Lidia-WLF.b;lidia
WLF.b,B;;;;;;;"* Low crush 11~25
* Floating state 26~28";js11~25 fs26~28;;Stalking Wolf Stance > Vacuity;r32;;File:t8-p2-lidia-wlf.b,b.mp4;Lidia-WLF.b,B;lidia
hFC.1;sl;5;i10;-5;+6;;"* Transition to r25? with f
* Transition input can be delayed 16f
* High crush 1~";cs1~;FC;;r24 FC;;;Lidia-hFC.1;lidia
hFC.2;sl;8;i11;-4;+7;;* High crush 1~;cs1~;FC;;r23 FC;;;Lidia-hFC.2;lidia
hFC.3;L;10;i16;-17;-6;;* High crush 1~;cs1~;FC;;r36 FC;;;Lidia-hFC.3;lidia
hFC.4;l;6;i12;-15;-4;;* High crush 1~;cs1~;FC;;r34 FC;;;Lidia-hFC.4;lidia
1+3;t;35;i12~14;-3;+4;;"* Homing
* Throw break: 1 or 2
* Opponent on break: standing";hom;;Moonlit Frost;r31;;;Lidia-1+3;lidia
2+4;t;35;i12~14;-6;+0d;;"* Homing
* Floor Break
* Throw break: 1 or 2
* Opponent on hit: FUFA
* Side switch on hit";hom fbr;;Parched Valley;r31;;;Lidia-2+4;lidia
Back throw;t;50;;;+0d;;"* Homing
* Throw break: none
* Opponent on hit: FDFT";hom;;Smear Campaign;;;;Lidia-Back throw;lidia
CH.db+3;t;20/24,17/19/21/27;i16~17;;-2;;"* Power up based on Heaven and Earth level:
** Level 0: 17 damage
** Level 1: 19 damage
** Level 2: 21 damage
** Level 3: 27 damag
* Restores recoverable health";;;Red Tape;;;;Lidia-CH.db+3;lidia
Left throw;t;40;;-3;+4;;"* Throw break: 1
* Opponent on break: standing";;;Moonlit Frost;;;;Lidia-Left throw;lidia
Right throw;t;40;;-3;+0d;;"* Floor Break
* Throw break: 2
* Opponent on hit: FUFA
* Side switch on hit";fbr;;Parched Valley;;;;Lidia-Right throw;lidia
uf+1+2;t;40;i12;-6;+0d;;"* Throw break: 1+2
* Opponent on hit: FUFA
* Regain recoverable health
* Only when Heaven and Earth lvl is 3:
* 50 damage";;;Trifecta;r27;;File:t8-p2-lidia-uf+1+2.mp4;Lidia-uf+1+2;lidia
